MAC,Timestamp,Lin_Acc_X,Lin_Acc_Y,Lin_Acc_Z,Roll,Pitch

CC:7B:5C:AF:BD:F4,2025:03:18 14:44:35:500,-117.83,-120.14,-206.62,2.61,0.46
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:35:500,-7.64,-1.08,1.15,0.76,1.37
08:B6:1F:75:ED:80,2025:03:18 14:44:35:500,-14.59,9.14,-4.17,1.14,-0.97
08:D1:F9:DC:8F:80,2025:03:18 14:44:35:500,1.87,0.32,-0.46,-2.52,-1.28
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:35:600,-39.26,-53.44,-86.7,2.59,0.37
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:35:600,-34.9,-4.99,3.11,1.01,1.4
08:B6:1F:75:ED:80,2025:03:18 14:44:35:600,-20.11,12.53,-6.2,1.11,-0.96
08:D1:F9:DC:8F:80,2025:03:18 14:44:35:600,25.12,4.36,-5.78,-2.5,-1.29
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:35:700,-50.53,-48.59,-81.38,2.6,0.49
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:35:700,-46.23,-5.52,0.89,1.41,1.45
08:B6:1F:75:ED:80,2025:03:18 14:44:35:700,-10.99,6.1,-3.22,1.08,-1.01
08:D1:F9:DC:8F:80,2025:03:18 14:44:35:700,7.12,0.68,-1.15,-2.61,-1.39
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:35:800,-47.02,-42.1,-70.23,2.6,0.52
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:35:800,-6.56,-0.44,0.34,0.91,1.49
08:B6:1F:75:ED:80,2025:03:18 14:44:35:800,-1.69,0.81,-0.5,1.02,-1.06
08:D1:F9:DC:8F:80,2025:03:18 14:44:35:800,-31.5,-1.92,5.84,-2.82,-1.38
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:35:900,59.1,-2.02,-4.03,-0.46,1.49
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:35:900,-8.33,-6.57,-11.62,2.63,0.56
08:B6:1F:75:ED:80,2025:03:18 14:44:35:900,-32.32,15.17,-12.77,0.87,-1.02
08:D1:F9:DC:8F:80,2025:03:18 14:44:35:900,-25.19,2.26,1.9,2.27,-1.45
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:36:000,8.88,5.23,4.05,2.23,0.93
08:B6:1F:75:ED:80,2025:03:18 14:44:36:000,-4.63,1.95,-1.84,0.81,-1.05
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:36:000,12.38,-2.04,-2.09,-0.77,1.34
08:D1:F9:DC:8F:80,2025:03:18 14:44:36:000,-43.05,6.2,3.24,2.05,-1.41
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:36:100,-219.15,-46.15,-24.27,2.05,1.34
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:36:100,-207.65,32.52,12.0,-1.22,1.41
08:B6:1F:75:ED:80,2025:03:18 14:44:36:100,-6.64,3.21,-3.09,0.8,-0.98
08:D1:F9:DC:8F:80,2025:03:18 14:44:36:100,-23.12,2.88,2.4,2.27,-1.41
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:36:200,-156.13,-29.28,-69.79,2.74,1.12
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:36:200,-14.04,1.73,-0.46,-1.83,1.44
08:B6:1F:75:ED:80,2025:03:18 14:44:36:200,-24.11,11.17,-9.43,0.87,-1.03
08:D1:F9:DC:8F:80,2025:03:18 14:44:36:200,-17.3,1.52,2.46,2.59,-1.41
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:36:300,-56.12,-17.94,-34.35,2.66,0.97
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:36:300,83.75,-5.61,-7.55,-0.64,1.46
08:B6:1F:75:ED:80,2025:03:18 14:44:36:300,-4.85,2.2,-1.7,0.91,-1.05
08:D1:F9:DC:8F:80,2025:03:18 14:44:36:300,-35.3,1.15,5.56,2.94,-1.41
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:36:400,1.78,0.87,0.91,2.38,0.95
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:36:400,28.64,0.77,-3.87,0.2,1.43
08:B6:1F:75:ED:80,2025:03:18 14:44:36:400,-6.1,3.35,-1.91,1.05,-1.01
08:D1:F9:DC:8F:80,2025:03:18 14:44:36:400,-14.93,-0.63,2.63,-2.91,-1.39
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:36:500,12.26,4.4,6.72,2.56,0.99
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:36:500,-3.91,-0.4,0.66,0.55,1.38
08:B6:1F:75:ED:80,2025:03:18 14:44:36:500,-28.36,17.44,-7.42,1.17,-0.98
08:D1:F9:DC:8F:80,2025:03:18 14:44:36:500,-4.71,-0.65,0.97,-2.55,-1.33
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:36:600,-57.7,-9.34,-37.28,2.9,0.98
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:36:600,-33.9,-5.4,5.27,0.8,1.35
08:B6:1F:75:ED:80,2025:03:18 14:44:36:600,-4.16,2.55,-0.95,1.21,-0.99
08:D1:F9:DC:8F:80,2025:03:18 14:44:36:600,-26.88,-5.47,6.19,-2.42,-1.27
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:36:700,-161.67,12.56,-26.1,-2.69,1.39
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:36:700,-93.84,-12.38,4.76,1.2,1.43
08:B6:1F:75:ED:80,2025:03:18 14:44:36:700,10.53,-6.84,2.65,1.2,-0.96
08:D1:F9:DC:8F:80,2025:03:18 14:44:36:700,-6.53,-1.77,1.39,-2.24,-1.24
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:36:800,-83.54,-51.1,-149.49,2.81,0.49
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:36:800,-40.91,-6.98,4.85,0.96,1.37
08:B6:1F:75:ED:80,2025:03:18 14:44:36:800,-7.34,4.57,-1.66,1.22,-0.99
08:D1:F9:DC:8F:80,2025:03:18 14:44:36:800,2.2,0.72,-0.48,-2.16,-1.2
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:36:900,5.61,5.76,10.12,2.62,0.45
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:36:900,4.55,0.65,-0.61,0.82,1.38
08:B6:1F:75:ED:80,2025:03:18 14:44:36:900,-7.33,4.71,-1.81,1.2,-0.97
08:D1:F9:DC:8F:80,2025:03:18 14:44:36:900,6.52,2.02,-1.44,-2.19,-1.21
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:37:000,-107.32,-60.65,-139.84,2.73,0.61
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:37:000,-40.75,-2.32,2.67,0.71,1.48
08:B6:1F:75:ED:80,2025:03:18 14:44:37:000,-2.98,1.86,-0.73,1.19,-0.98
08:D1:F9:DC:8F:80,2025:03:18 14:44:37:000,-21.2,-5.11,4.13,-2.25,-1.27
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:37:100,91.09,-3.07,17.71,-2.97,1.38
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:37:100,-88.39,-4.23,1.95,1.14,1.52
08:B6:1F:75:ED:80,2025:03:18 14:44:37:100,-5.59,3.51,-1.55,1.15,-0.97
08:D1:F9:DC:8F:80,2025:03:18 14:44:37:100,-0.04,-0.01,0.01,-2.36,-1.35
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:37:200,-126.04,-65.25,-150.19,2.73,0.66
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:37:200,27.95,1.05,-4.25,0.24,1.42
08:B6:1F:75:ED:80,2025:03:18 14:44:37:200,-9.11,5.08,-2.72,1.08,-1.01
08:D1:F9:DC:8F:80,2025:03:18 14:44:37:200,-37.01,-4.92,6.17,-2.47,-1.36
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:37:300,36.07,24.96,39.07,2.57,0.66
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:37:300,52.88,1.87,-8.78,0.21,1.4
08:B6:1F:75:ED:80,2025:03:18 14:44:37:300,-6.0,2.97,-1.96,0.99,-1.04
08:D1:F9:DC:8F:80,2025:03:18 14:44:37:300,-11.16,-0.95,1.7,-2.63,-1.4
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:37:400,-24.43,0.02,2.78,-0.01,1.46
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:37:400,-59.88,-27.64,-60.29,2.71,0.73
08:B6:1F:75:ED:80,2025:03:18 14:44:37:400,4.67,-2.21,1.65,0.93,-1.04
08:D1:F9:DC:8F:80,2025:03:18 14:44:37:400,-23.67,-1.3,2.79,-2.71,-1.44

08:B6:1F:75:ED:80,2025:03:18 14:44:39:900,9.15,-4.21,4.15,0.79,-1.0
08:D1:F9:DC:8F:80,2025:03:18 14:44:39:900,-16.7,2.12,1.91,2.3,-1.4
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:40:000,-86.06,-90.6,-127.05,2.52,0.5
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:40:000,1.95,-0.13,-0.23,-0.52,1.44
08:B6:1F:75:ED:80,2025:03:18 14:44:40:000,-13.9,6.97,-6.34,0.83,-0.98
08:D1:F9:DC:8F:80,2025:03:18 14:44:40:000,-26.53,1.87,3.17,2.61,-1.43
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:40:100,-135.82,38.63,-24.96,-2.14,1.24
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:40:100,-27.7,-1.27,2.68,0.44,1.46
08:B6:1F:75:ED:80,2025:03:18 14:44:40:100,-6.34,3.16,-2.54,0.89,-1.0
08:D1:F9:DC:8F:80,2025:03:18 14:44:40:100,-16.07,-0.33,2.01,-2.98,-1.44
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:40:200,-6.78,-0.89,-2.45,2.79,1.2
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:40:200,-37.02,-4.27,4.27,0.79,1.41
08:B6:1F:75:ED:80,2025:03:18 14:44:40:200,-24.98,15.35,-8.81,1.05,-0.95
08:D1:F9:DC:8F:80,2025:03:18 14:44:40:200,-26.06,-2.69,3.86,-2.53,-1.39
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:40:300,-8.56,-3.75,-6.94,2.65,0.83
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:40:300,23.52,3.57,-1.91,1.08,1.4
08:B6:1F:75:ED:80,2025:03:18 14:44:40:300,-17.85,10.69,-5.15,1.12,-0.98
08:D1:F9:DC:8F:80,2025:03:18 14:44:40:300,-15.4,-2.96,3.58,-2.45,-1.28
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:40:400,-137.08,-79.38,-254.77,2.84,0.47
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:40:400,-72.99,-8.99,4.05,1.15,1.44
08:B6:1F:75:ED:80,2025:03:18 14:44:40:400,0.4,-0.25,0.12,1.12,-0.97
08:D1:F9:DC:8F:80,2025:03:18 14:44:40:400,-5.28,-0.97,1.08,-2.41,-1.3
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:40:500,-53.34,-30.78,-40.31,2.49,0.81
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:40:500,0.8,0.08,-0.11,0.63,1.41
08:B6:1F:75:ED:80,2025:03:18 14:44:40:500,-6.88,4.33,-2.05,1.13,-0.96
08:D1:F9:DC:8F:80,2025:03:18 14:44:40:500,-26.13,-6.18,4.94,-2.25,-1.28
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:40:600,-167.75,-79.8,-72.49,2.31,1.0
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:40:600,-10.89,-1.6,0.91,1.05,1.4
08:B6:1F:75:ED:80,2025:03:18 14:44:40:600,-6.66,4.0,-1.98,1.11,-0.98
08:D1:F9:DC:8F:80,2025:03:18 14:44:40:600,0.68,0.16,-0.11,-2.18,-1.3
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:40:700,59.65,8.15,31.2,2.89,1.08
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:40:700,-7.76,-0.27,0.14,1.1,1.53
08:B6:1F:75:ED:80,2025:03:18 14:44:40:700,-8.97,5.26,-3.05,1.05,-0.98
08:D1:F9:DC:8F:80,2025:03:18 14:44:40:700,-16.14,-3.35,2.25,-2.16,-1.33
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:40:800,-101.04,-81.99,-158.36,2.66,0.52
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:40:800,4.51,-0.05,-0.59,-0.09,1.44
08:B6:1F:75:ED:80,2025:03:18 14:44:40:800,-12.36,7.07,-4.14,1.04,-0.99
08:D1:F9:DC:8F:80,2025:03:18 14:44:40:800,-12.68,-2.34,1.62,-2.18,-1.35
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:40:900,-40.31,-35.54,-36.64,2.37,0.67
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:40:900,26.62,-0.88,-1.62,-0.5,1.5
08:B6:1F:75:ED:80,2025:03:18 14:44:40:900,-9.24,4.99,-3.17,1.0,-1.0
08:D1:F9:DC:8F:80,2025:03:18 14:44:40:900,-10.25,-1.67,1.39,-2.26,-1.36
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:41:000,-92.26,-146.44,-127.85,2.29,0.44
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:41:000,42.44,-0.36,-6.78,-0.05,1.41
08:B6:1F:75:ED:80,2025:03:18 14:44:41:000,-11.84,6.51,-4.37,0.98,-0.99
08:D1:F9:DC:8F:80,2025:03:18 14:44:41:000,-35.58,-3.37,5.09,-2.56,-1.4
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:41:100,324.48,-23.91,-40.99,-0.53,1.43
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:41:100,-103.32,-2.81,4.5,0.56,1.52
08:B6:1F:75:ED:80,2025:03:18 14:44:41:100,-6.49,3.74,-2.41,1.0,-0.97
08:D1:F9:DC:8F:80,2025:03:18 14:44:41:100,-21.05,-2.05,2.57,-2.47,-1.42
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:41:200,-45.62,-20.44,-41.18,2.68,0.78
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:41:200,-79.1,-0.81,9.45,0.09,1.45
08:B6:1F:75:ED:80,2025:03:18 14:44:41:200,-8.32,4.32,-2.92,0.98,-1.01
08:D1:F9:DC:8F:80,2025:03:18 14:44:41:200,-10.53,-1.33,1.23,-2.32,-1.4
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:41:300,-250.91,-191.75,-406.96,2.7,0.51
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:41:300,20.97,1.4,-4.25,0.32,1.36
08:B6:1F:75:ED:80,2025:03:18 14:44:41:300,-8.65,4.35,-2.95,0.97,-1.02
08:D1:F9:DC:8F:80,2025:03:18 14:44:41:300,-5.64,-0.84,0.66,-2.24,-1.38
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:41:400,-95.55,-73.06,-88.66,2.45,0.69
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:41:400,31.82,0.23,-0.56,0.39,1.55
08:B6:1F:75:ED:80,2025:03:18 14:44:41:400,-4.83,2.42,-1.67,0.97,-1.02
08:D1:F9:DC:8F:80,2025:03:18 14:44:41:400,-11.36,-1.53,1.24,-2.25,-1.4
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:41:500,95.11,92.67,66.66,2.19,0.69
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:41:500,-58.17,-2.05,6.7,0.3,1.45
08:B6:1F:75:ED:80,2025:03:18 14:44:41:500,-7.96,4.18,-2.7,1.0,-1.01
08:D1:F9:DC:8F:80,2025:03:18 14:44:41:500,-26.29,-3.07,3.37,-2.4,-1.4
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:41:600,-34.86,-33.21,-25.08,2.22,0.7
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:41:600,-19.37,-0.65,0.78,0.69,1.52
08:B6:1F:75:ED:80,2025:03:18 14:44:41:600,-15.06,8.36,-5.4,1.0,-0.99
08:D1:F9:DC:8F:80,2025:03:18 14:44:41:600,-11.21,-1.61,1.21,-2.21,-1.39
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:41:700,-129.85,-94.35,-183.79,2.67,0.56
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:41:700,-7.71,-0.34,0.29,0.87,1.51
08:B6:1F:75:ED:80,2025:03:18 14:44:41:700,-6.28,3.34,-2.15,1.0,-1.01
08:D1:F9:DC:8F:80,2025:03:18 14:44:41:700,-10.28,-1.61,1.3,-2.25,-1.37
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:41:800,-114.1,-131.76,-166.11,2.47,0.49
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:41:800,2.11,0.15,-0.29,0.47,1.42
08:B6:1F:75:ED:80,2025:03:18 14:44:41:800,-2.87,1.35,-0.91,0.98,-1.05
08:D1:F9:DC:8F:80,2025:03:18 14:44:41:800,-11.6,-1.77,1.5,-2.27,-1.37
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:41:900,-18.93,-1.88,2.27,0.69,1.42

08:D1:F9:DC:8F:80,2025:03:18 14:44:44:900,-18.12,-0.78,1.99,-2.77,-1.45
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:45:000,-183.83,-34.6,-319.81,3.03,0.52
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:45:000,-47.38,-1.74,7.94,0.22,1.4
08:B6:1F:75:ED:80,2025:03:18 14:44:45:000,-12.59,6.27,-4.88,0.91,-1.01
08:D1:F9:DC:8F:80,2025:03:18 14:44:45:000,-22.85,-1.18,2.88,-2.75,-1.44
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:45:100,105.47,56.97,85.45,2.55,0.8
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:45:100,-32.38,-1.04,1.35,0.65,1.52
08:B6:1F:75:ED:80,2025:03:18 14:44:45:100,-1.64,0.69,-0.51,0.93,-1.09
08:D1:F9:DC:8F:80,2025:03:18 14:44:45:100,-24.77,-2.73,3.22,-2.44,-1.4
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:45:200,-60.68,-7.62,-91.26,3.06,0.59
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:45:200,17.59,0.76,-1.67,0.42,1.47
08:B6:1F:75:ED:80,2025:03:18 14:44:45:200,0.92,-0.3,0.26,0.85,-1.16
08:D1:F9:DC:8F:80,2025:03:18 14:44:45:200,8.26,1.69,-0.93,-2.08,-1.34
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:45:300,-153.09,28.48,-18.98,-2.16,1.35
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:45:300,70.66,4.27,-2.29,1.08,1.5
08:B6:1F:75:ED:80,2025:03:18 14:44:45:300,5.04,-1.89,1.55,0.88,-1.12
08:D1:F9:DC:8F:80,2025:03:18 14:44:45:300,2.07,0.39,-0.26,-2.16,-1.35
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:45:400,4.73,-1.61,1.17,-2.2,1.17
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:45:400,-64.77,-0.73,2.43,0.29,1.53
08:B6:1F:75:ED:80,2025:03:18 14:44:45:400,-4.07,2.02,-1.42,0.96,-1.03
08:D1:F9:DC:8F:80,2025:03:18 14:44:45:400,-30.74,-3.12,4.22,-2.5,-1.4
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:45:500,-215.29,39.39,-96.74,-2.75,1.12
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:45:500,-189.09,-2.23,-1.11,2.03,1.56
08:B6:1F:75:ED:80,2025:03:18 14:44:45:500,-9.22,4.36,-3.0,0.97,-1.05
08:D1:F9:DC:8F:80,2025:03:18 14:44:45:500,-19.51,-2.23,2.81,-2.47,-1.39
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:45:600,14.17,-1.03,2.59,-2.76,1.38
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:45:600,100.5,1.57,-9.43,0.17,1.48
08:B6:1F:75:ED:80,2025:03:18 14:44:45:600,-11.42,4.55,-3.76,0.88,-1.09
08:D1:F9:DC:8F:80,2025:03:18 14:44:45:600,-1.5,-0.21,0.18,-2.3,-1.39
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:45:700,44.24,1.81,32.76,3.09,0.93
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:45:700,34.5,2.96,-8.82,0.32,1.31
08:B6:1F:75:ED:80,2025:03:18 14:44:45:700,-12.76,5.73,-4.42,0.91,-1.05
08:D1:F9:DC:8F:80,2025:03:18 14:44:45:700,-11.88,-1.04,1.64,-2.58,-1.41
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:45:800,-71.84,-2.43,-62.12,3.1,0.86
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:45:800,3.5,-0.02,-0.56,-0.03,1.41
08:B6:1F:75:ED:80,2025:03:18 14:44:45:800,-12.3,6.2,-4.58,0.93,-1.01
08:D1:F9:DC:8F:80,2025:03:18 14:44:45:800,-33.67,-1.52,5.12,-2.85,-1.41
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:45:900,-122.02,-23.9,-87.68,2.88,0.93
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:45:900,-53.96,1.19,6.29,-0.19,1.45
08:B6:1F:75:ED:80,2025:03:18 14:44:45:900,-17.6,8.22,-6.39,0.91,-1.04
08:D1:F9:DC:8F:80,2025:03:18 14:44:45:900,-18.62,-1.27,2.53,-2.68,-1.42
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:46:000,-45.35,-22.54,-51.05,2.73,0.68
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:46:000,31.44,-2.15,-1.56,-0.94,1.49
08:B6:1F:75:ED:80,2025:03:18 14:44:46:000,-2.55,1.11,-0.87,0.9,-1.06
08:D1:F9:DC:8F:80,2025:03:18 14:44:46:000,-11.09,-0.9,1.48,-2.6,-1.42
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:46:100,-123.41,-70.47,-131.85,2.65,0.69
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:46:100,-31.11,1.97,2.03,-0.77,1.48
08:B6:1F:75:ED:80,2025:03:18 14:44:46:100,-11.63,5.27,-3.87,0.94,-1.06
08:D1:F9:DC:8F:80,2025:03:18 14:44:46:100,-8.84,-0.55,1.14,-2.69,-1.43
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:46:200,-30.07,-18.82,-43.08,2.73,0.57
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:46:200,-42.85,3.05,2.93,-0.81,1.47
08:B6:1F:75:ED:80,2025:03:18 14:44:46:200,-6.01,2.76,-2.14,0.91,-1.05
08:D1:F9:DC:8F:80,2025:03:18 14:44:46:200,-15.18,-1.01,2.01,-2.67,-1.42
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:46:300,173.96,15.47,8.26,2.06,1.47
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:46:300,-20.98,0.89,1.36,-0.58,1.49
08:B6:1F:75:ED:80,2025:03:18 14:44:46:300,-9.48,4.34,-3.36,0.91,-1.05
08:D1:F9:DC:8F:80,2025:03:18 14:44:46:300,-17.69,-1.68,2.1,-2.47,-1.42
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:46:400,-131.71,-131.17,-323.17,2.76,0.36
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:46:400,22.51,-1.76,-3.75,-0.44,1.39
08:B6:1F:75:ED:80,2025:03:18 14:44:46:400,2.21,-1.01,0.77,0.92,-1.05
08:D1:F9:DC:8F:80,2025:03:18 14:44:46:400,-10.05,-1.23,1.41,-2.43,-1.39
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:46:500,-31.46,-23.39,-43.46,2.65,0.57
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:46:500,55.41,-2.54,-5.31,-0.45,1.46
08:B6:1F:75:ED:80,2025:03:18 14:44:46:500,-15.41,7.25,-4.69,1.0,-1.06
08:D1:F9:DC:8F:80,2025:03:18 14:44:46:500,13.73,2.49,-2.07,-2.26,-1.34
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:46:600,-24.64,-15.89,-48.11,2.82,0.45
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:46:600,67.1,1.66,-5.71,0.28,1.48
08:B6:1F:75:ED:80,2025:03:18 14:44:46:600,-32.59,17.17,-9.87,1.05,-1.02
08:D1:F9:DC:8F:80,2025:03:18 14:44:46:600,-23.22,-3.03,4.57,-2.56,-1.34
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:46:700,-49.69,-15.8,-64.64,2.9,0.64
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:46:700,-188.49,0.63,5.87,-0.11,1.54
08:B6:1F:75:ED:80,2025:03:18 14:44:46:700,-15.38,8.92,-4.86,1.07,-0.99
08:D1:F9:DC:8F:80,2025:03:18 14:44:46:700,-25.24,-3.0,4.59,-2.56,-1.36
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:46:800,90.25,21.18,136.76,2.99,0.58
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:46:800,26.08,1.99,-6.45,0.3,1.32
08:B6:1F:75:ED:80,2025:03:18 14:44:46:800,-11.12,5.53,-3.31,1.03,-1.05
08:D1:F9:DC:8F:80,2025:03:18 14:44:46:800,-1.32,-0.23,0.24,-2.38,-1.32
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:46:900,43.69,-7.76,16.67,-2.71,1.17
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:46:900,-8.81,-0.61,0.73,0.7,1.46
08:B6:1F:75:ED:80,2025:03:18 14:44:46:900,-6.12,2.84,-1.65,1.04,-1.08

08:B6:1F:75:ED:80,2025:03:18 14:44:49:400,-11.22,5.0,-3.3,0.99,-1.08
08:D1:F9:DC:8F:80,2025:03:18 14:44:49:400,-21.46,-3.09,3.99,-2.48,-1.34
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:49:500,-86.45,-17.36,-103.57,2.98,0.69
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:49:500,-2.38,-0.11,0.31,0.34,1.43
08:B6:1F:75:ED:80,2025:03:18 14:44:49:500,-11.9,5.63,-3.72,0.99,-1.06
08:D1:F9:DC:8F:80,2025:03:18 14:44:49:500,-15.35,-1.86,2.56,-2.51,-1.37
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:49:600,6.11,2.4,5.73,2.75,0.78
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:49:600,-2.38,-0.23,0.45,0.47,1.36
08:B6:1F:75:ED:80,2025:03:18 14:44:49:600,-5.66,2.41,-1.75,0.94,-1.09
08:D1:F9:DC:8F:80,2025:03:18 14:44:49:600,-3.92,-0.5,0.65,-2.49,-1.37
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:49:700,24.91,7.64,19.04,2.76,0.88
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:49:700,-30.75,0.36,3.57,-0.1,1.45
08:B6:1F:75:ED:80,2025:03:18 14:44:49:700,-6.77,2.95,-2.04,0.97,-1.08
08:D1:F9:DC:8F:80,2025:03:18 14:44:49:700,-9.16,-0.95,1.64,-2.62,-1.37
CC:7B:5C:AF:BD:F4,2025:03:18 14:44:49:800,-43.49,-9.15,-59.05,2.99,0.63
B0:B2:1C:8F:6B:C4,2025:03:18 14:44:49:800,-49.94,4.83,15.3,-0.31,1.26
08:B6:1F:75:ED:80,2025:03:18 14:44:49:800,-3.72,1.53,-1.14,0.93,-1.1
