MAC,Timestamp,Lin_Acc_X,Lin_Acc_Y,Lin_Acc_Z,Roll,Pitch
08:D1:F9:DC:8F:80,2025:03:18 17:41:58:100,41.26,9.42,-29.05,-2.83,-0.93
CC:7B:5C:AF:BD:F4,2025:03:18 17:41:58:200,-143.54,75.85,513.48,2.99,-0.27
B0:B2:1C:8F:6B:C4,2025:03:18 17:41:58:200,541.99,207.13,-514.37,0.38,0.77
08:B6:1F:75:ED:80,2025:03:18 17:41:58:200,463.62,-1295.64,3278.91,0.38,-0.13
08:D1:F9:DC:8F:80,2025:03:18 17:41:58:200,559.89,785.63,-217.79,-1.84,-0.6
CC:7B:5C:AF:BD:F4,2025:03:18 17:41:58:300,-836.09,-186.63,-497.67,2.78,1.0
B0:B2:1C:8F:6B:C4,2025:03:18 17:41:58:300,-1528.08,-272.74,-111.41,1.96,1.38
08:B6:1F:75:ED:80,2025:03:18 17:41:58:300,2542.92,-575.73,1408.66,0.39,-1.03
08:D1:F9:DC:8F:80,2025:03:18 17:41:58:300,1772.75,-3086.98,2207.06,0.95,-0.44
CC:7B:5C:AF:BD:F4,2025:03:18 17:41:58:400,-113.23,-16.23,-83.13,2.95,0.93
B0:B2:1C:8F:6B:C4,2025:03:18 17:41:58:400,22.48,-15.03,20.24,-2.5,0.73
08:B6:1F:75:ED:80,2025:03:18 17:41:58:400,2350.62,-603.27,-298.09,2.03,-1.29
08:D1:F9:DC:8F:80,2025:03:18 17:41:58:400,-3.05,33.65,33.65,2.36,-0.06
CC:7B:5C:AF:BD:F4,2025:03:18 17:41:58:500,-266.97,-46.0,39.77,0.86,1.35
B0:B2:1C:8F:6B:C4,2025:03:18 17:41:58:500,9.15,-4.41,-5.63,-0.66,0.91
08:B6:1F:75:ED:80,2025:03:18 17:41:58:500,-120.32,159.04,69.58,-1.16,0.61
08:D1:F9:DC:8F:80,2025:03:18 17:41:58:500,646.53,602.5,-420.96,-2.18,-0.72
CC:7B:5C:AF:BD:F4,2025:03:18 17:41:58:600,-94.94,140.45,405.67,2.81,-0.22
B0:B2:1C:8F:6B:C4,2025:03:18 17:41:58:600,364.39,-84.04,-131.31,-0.57,1.17
08:B6:1F:75:ED:80,2025:03:18 17:41:58:600,839.88,-4136.36,1596.26,1.2,-0.19
08:D1:F9:DC:8F:80,2025:03:18 17:41:58:600,323.58,971.27,-505.36,-2.05,-0.29
CC:7B:5C:AF:BD:F4,2025:03:18 17:41:58:700,-148.02,-292.49,-439.45,2.55,0.27
B0:B2:1C:8F:6B:C4,2025:03:18 17:41:58:700,-692.39,-118.45,-110.97,2.32,1.34
08:B6:1F:75:ED:80,2025:03:18 17:41:58:700,521.51,-146.04,660.64,0.22,-0.66
08:D1:F9:DC:8F:80,2025:03:18 17:41:58:700,1240.08,177.39,-3.34,-1.59,-1.43
CC:7B:5C:AF:BD:F4,2025:03:18 17:41:58:800,-131.77,-952.72,-934.96,2.35,0.1
B0:B2:1C:8F:6B:C4,2025:03:18 17:41:58:800,-96.22,-139.77,77.51,1.06,0.54
08:B6:1F:75:ED:80,2025:03:18 17:41:58:800,874.66,-354.86,327.87,0.82,-1.07
08:D1:F9:DC:8F:80,2025:03:18 17:41:58:800,531.15,-479.08,416.13,0.86,-0.7
CC:7B:5C:AF:BD:F4,2025:03:18 17:41:58:900,85.41,-1581.66,-676.32,1.97,-0.05
B0:B2:1C:8F:6B:C4,2025:03:18 17:41:58:900,-125.33,9.44,164.82,-0.06,0.65
08:B6:1F:75:ED:80,2025:03:18 17:41:58:900,488.59,-227.79,-474.38,2.69,-0.75
08:D1:F9:DC:8F:80,2025:03:18 17:41:58:900,-1314.88,429.37,704.27,-0.55,1.01
CC:7B:5C:AF:BD:F4,2025:03:18 17:41:59:000,-950.91,-1998.72,632.31,1.26,0.43
B0:B2:1C:8F:6B:C4,2025:03:18 17:41:59:000,-45.93,23.3,48.38,-0.45,0.71
08:B6:1F:75:ED:80,2025:03:18 17:41:59:000,-82.25,-98.0,91.08,0.82,0.55
08:D1:F9:DC:8F:80,2025:03:18 17:41:59:000,-170.33,110.73,-125.47,0.72,-0.79
CC:7B:5C:AF:BD:F4,2025:03:18 17:41:59:100,-23.73,-491.29,100.26,1.37,0.05
B0:B2:1C:8F:6B:C4,2025:03:18 17:41:59:100,-130.08,-54.56,195.31,0.27,0.57
08:B6:1F:75:ED:80,2025:03:18 17:41:59:100,41.72,-281.4,684.56,0.39,-0.06
08:D1:F9:DC:8F:80,2025:03:18 17:41:59:100,199.06,-66.3,30.44,1.14,-1.22
CC:7B:5C:AF:BD:F4,2025:03:18 17:41:59:200,-54.01,-498.21,-572.53,2.43,0.07
B0:B2:1C:8F:6B:C4,2025:03:18 17:41:59:200,-231.37,-76.3,371.66,0.2,0.55
08:B6:1F:75:ED:80,2025:03:18 17:41:59:200,-59.71,210.27,-262.71,0.67,-0.18
08:D1:F9:DC:8F:80,2025:03:18 17:41:59:200,-94.73,-6.51,-38.74,-0.17,-1.18
CC:7B:5C:AF:BD:F4,2025:03:18 17:41:59:300,5.51,-17.84,-12.13,2.17,-0.25
B0:B2:1C:8F:6B:C4,2025:03:18 17:41:59:300,-146.24,-48.09,153.93,0.3,0.74
08:B6:1F:75:ED:80,2025:03:18 17:41:59:300,21.36,-45.24,135.71,0.32,-0.15
08:D1:F9:DC:8F:80,2025:03:18 17:41:59:300,-51.86,-7.58,-19.42,-0.37,-1.19
CC:7B:5C:AF:BD:F4,2025:03:18 17:41:59:400,1.53,-51.32,-44.45,2.28,-0.02
B0:B2:1C:8F:6B:C4,2025:03:18 17:41:59:400,5.88,2.42,-5.64,0.4,0.76
08:B6:1F:75:ED:80,2025:03:18 17:41:59:400,5.3,-7.48,27.69,0.26,-0.18
08:D1:F9:DC:8F:80,2025:03:18 17:41:59:400,-65.52,4.71,-15.87,0.29,-1.32

08:B6:1F:75:ED:80,2025:03:18 17:42:05:900,-7.43,9.01,-38.12,0.23,-0.19
08:D1:F9:DC:8F:80,2025:03:18 17:42:05:900,-298.22,-51.62,-45.88,-0.84,-1.34
CC:7B:5C:AF:BD:F4,2025:03:18 17:42:06:000,-41.22,-1.23,2.46,0.46,1.5
B0:B2:1C:8F:6B:C4,2025:03:18 17:42:06:000,-121.59,13.66,-8.41,-2.12,1.44
08:B6:1F:75:ED:80,2025:03:18 17:42:06:000,-65.12,32.13,-64.8,0.46,-0.73
08:D1:F9:DC:8F:80,2025:03:18 17:42:06:000,-14.19,-1.96,-2.95,-0.59,-1.33
CC:7B:5C:AF:BD:F4,2025:03:18 17:42:06:100,132.19,-4.29,-13.65,-0.3,1.46
B0:B2:1C:8F:6B:C4,2025:03:18 17:42:06:100,147.3,-10.8,-38.36,-0.27,1.31
08:B6:1F:75:ED:80,2025:03:18 17:42:06:100,-107.64,126.64,-67.03,1.08,-0.64
08:D1:F9:DC:8F:80,2025:03:18 17:42:06:100,63.48,10.84,16.32,-0.59,-1.27
CC:7B:5C:AF:BD:F4,2025:03:18 17:42:06:200,236.07,-8.36,-12.08,-0.61,1.51
B0:B2:1C:8F:6B:C4,2025:03:18 17:42:06:200,201.18,4.62,-71.4,0.06,1.23
08:B6:1F:75:ED:80,2025:03:18 17:42:06:200,209.45,-263.28,405.44,0.58,-0.41
08:D1:F9:DC:8F:80,2025:03:18 17:42:06:200,553.83,210.39,216.19,-0.77,-1.07
CC:7B:5C:AF:BD:F4,2025:03:18 17:42:06:300,304.58,72.46,216.15,2.82,0.93
B0:B2:1C:8F:6B:C4,2025:03:18 17:42:06:300,230.42,97.64,-101.34,0.77,1.02
08:B6:1F:75:ED:80,2025:03:18 17:42:06:300,674.44,-29.85,-475.87,3.08,-0.96
08:D1:F9:DC:8F:80,2025:03:18 17:42:06:300,321.44,589.51,-99.47,-1.74,-0.49
CC:7B:5C:AF:BD:F4,2025:03:18 17:42:06:400,-350.87,-49.47,-179.7,2.87,1.08
B0:B2:1C:8F:6B:C4,2025:03:18 17:42:06:400,-308.77,-102.76,61.71,1.03,1.2
08:B6:1F:75:ED:80,2025:03:18 17:42:06:400,376.26,-37.85,440.93,0.09,-0.7
08:D1:F9:DC:8F:80,2025:03:18 17:42:06:400,1059.71,615.53,-218.49,-1.91,-1.02
CC:7B:5C:AF:BD:F4,2025:03:18 17:42:06:500,-1861.08,-83.39,-981.05,3.06,1.08
B0:B2:1C:8F:6B:C4,2025:03:18 17:42:06:500,-2162.07,-406.61,688.38,0.53,1.22
08:B6:1F:75:ED:80,2025:03:18 17:42:06:500,2249.63,-259.87,663.02,0.37,-1.26
08:D1:F9:DC:8F:80,2025:03:18 17:42:06:500,564.26,-2137.21,621.38,1.29,-0.25
CC:7B:5C:AF:BD:F4,2025:03:18 17:42:06:600,31.56,1.08,-8.3,0.13,1.31
B0:B2:1C:8F:6B:C4,2025:03:18 17:42:06:600,-13.63,9.82,-30.32,-2.83,0.4
08:B6:1F:75:ED:80,2025:03:18 17:42:06:600,2617.84,2141.64,3164.76,-0.59,-0.6
08:D1:F9:DC:8F:80,2025:03:18 17:42:06:600,1241.04,-749.77,630.32,0.87,-0.9
CC:7B:5C:AF:BD:F4,2025:03:18 17:42:06:700,-516.91,317.94,289.23,2.31,-0.88
B0:B2:1C:8F:6B:C4,2025:03:18 17:42:06:700,-193.83,101.58,91.02,2.3,-0.96
08:B6:1F:75:ED:80,2025:03:18 17:42:06:700,-2903.52,1123.52,3483.4,-0.31,0.67
08:D1:F9:DC:8F:80,2025:03:18 17:42:06:700,2999.17,4690.08,581.17,-1.45,-0.57
CC:7B:5C:AF:BD:F4,2025:03:18 17:42:06:800,200.54,124.92,88.79,2.19,0.92
B0:B2:1C:8F:6B:C4,2025:03:18 17:42:06:800,-362.87,-273.84,972.15,0.27,0.34
08:B6:1F:75:ED:80,2025:03:18 17:42:06:800,4265.34,-743.56,-3309.69,2.92,-0.9
08:D1:F9:DC:8F:80,2025:03:18 17:42:06:800,-1214.31,2633.29,-1308.65,-2.03,0.39
CC:7B:5C:AF:BD:F4,2025:03:18 17:42:06:900,-1295.76,-1320.68,-1638.92,2.46,0.55
B0:B2:1C:8F:6B:C4,2025:03:18 17:42:06:900,-2107.33,-288.88,215.98,0.93,1.4
08:B6:1F:75:ED:80,2025:03:18 17:42:06:900,-90.26,-550.46,-195.0,1.91,0.15
08:D1:F9:DC:8F:80,2025:03:18 17:42:06:900,218.01,-160.72,329.62,-2.69,0.54
CC:7B:5C:AF:BD:F4,2025:03:18 17:42:07:000,-626.98,-645.1,-465.46,2.2,0.67
B0:B2:1C:8F:6B:C4,2025:03:18 17:42:07:000,-474.81,-63.29,37.65,1.03,1.42
08:B6:1F:75:ED:80,2025:03:18 17:42:07:000,1366.69,615.56,-574.9,-2.32,-1.02
08:D1:F9:DC:8F:80,2025:03:18 17:42:07:000,1604.37,-959.32,530.83,1.07,-0.97
CC:7B:5C:AF:BD:F4,2025:03:18 17:42:07:100,-19.08,180.65,43.9,1.81,-0.1
B0:B2:1C:8F:6B:C4,2025:03:18 17:42:07:100,277.91,-88.4,-150.43,-0.53,1.01
08:B6:1F:75:ED:80,2025:03:18 17:42:07:100,117.11,-47.92,-259.3,2.96,-0.42
08:D1:F9:DC:8F:80,2025:03:18 17:42:07:100,918.03,5767.54,-1694.37,-1.86,-0.15
CC:7B:5C:AF:BD:F4,2025:03:18 17:42:07:200,-1962.26,1281.24,651.25,-1.1,0.94
B0:B2:1C:8F:6B:C4,2025:03:18 17:42:07:200,169.46,196.88,240.76,2.46,0.5
08:B6:1F:75:ED:80,2025:03:18 17:42:07:200,1129.64,-619.73,1938.22,0.31,-0.51
08:D1:F9:DC:8F:80,2025:03:18 17:42:07:200,1814.49,2481.1,-1714.81,-2.18,-0.54
CC:7B:5C:AF:BD:F4,2025:03:18 17:42:07:300,290.93,375.63,-63.53,1.4,0.65
B0:B2:1C:8F:6B:C4,2025:03:18 17:42:07:300,-258.4,76.23,942.51,-0.08,0.27
08:B6:1F:75:ED:80,2025:03:18 17:42:07:300,-195.44,-152.77,237.08,0.57,0.61
08:D1:F9:DC:8F:80,2025:03:18 17:42:07:300,1317.13,-400.73,1151.45,0.33,-0.82
CC:7B:5C:AF:BD:F4,2025:03:18 17:42:07:400,-1908.45,-911.96,-595.14,2.15,1.05
B0:B2:1C:8F:6B:C4,2025:03:18 17:42:07:400,-364.34,14.41,918.55,-0.02,0.38
08:B6:1F:75:ED:80,2025:03:18 17:42:07:400,8.18,9.34,-15.29,0.55,0.43
08:D1:F9:DC:8F:80,2025:03:18 17:42:07:400,740.64,-472.94,109.43,1.34,-0.99
CC:7B:5C:AF:BD:F4,2025:03:18 17:42:07:500,-1357.74,-1116.19,-1334.34,2.44,0.66
B0:B2:1C:8F:6B:C4,2025:03:18 17:42:07:500,-173.48,148.76,156.34,-0.76,0.68
08:B6:1F:75:ED:80,2025:03:18 17:42:07:500,-16.75,320.02,-324.21,0.78,-0.04
08:D1:F9:DC:8F:80,2025:03:18 17:42:07:500,-99.3,-9.67,-26.35,-0.35,-1.3
CC:7B:5C:AF:BD:F4,2025:03:18 17:42:07:600,-61.78,-2.9,-17.97,2.98,1.28
B0:B2:1C:8F:6B:C4,2025:03:18 17:42:07:600,-349.07,342.92,-172.14,-2.04,0.74
08:B6:1F:75:ED:80,2025:03:18 17:42:07:600,8.46,-28.71,61.59,0.44,-0.12
08:D1:F9:DC:8F:80,2025:03:18 17:42:07:600,67.52,-11.73,46.83,0.25,-0.95
CC:7B:5C:AF:BD:F4,2025:03:18 17:42:07:700,-379.12,-142.72,108.74,0.92,1.13
B0:B2:1C:8F:6B:C4,2025:03:18 17:42:07:700,-120.83,203.26,-120.62,-2.11,0.47
08:B6:1F:75:ED:80,2025:03:18 17:42:07:700,18.39,-81.89,192.41,0.4,-0.09
08:D1:F9:DC:8F:80,2025:03:18 17:42:07:700,-49.92,3.97,-17.35,0.23,-1.23
CC:7B:5C:AF:BD:F4,2025:03:18 17:42:07:800,-408.9,-207.32,323.02,0.57,0.82
B0:B2:1C:8F:6B:C4,2025:03:18 17:42:07:800,-384.06,290.32,-32.22,-1.68,0.92
08:B6:1F:75:ED:80,2025:03:18 17:42:07:800,-56.23,167.07,-119.22,0.95,-0.27
08:D1:F9:DC:8F:80,2025:03:18 17:42:07:800,187.68,-53.58,4.57,1.49,-1.29
CC:7B:5C:AF:BD:F4,2025:03:18 17:42:07:900,-155.42,-24.29,43.95,0.5,1.26
B0:B2:1C:8F:6B:C4,2025:03:18 17:42:07:900,107.78,-40.58,7.7,-1.76,1.2
08:B6:1F:75:ED:80,2025:03:18 17:42:07:900,173.4,-74.05,304.1,0.24,-0.51

08:D1:F9:DC:8F:80,2025:03:18 17:42:13:100,-137.47,866.09,-316.19,1.22,-0.15
CC:7B:5C:AF:BD:F4,2025:03:18 17:42:13:200,-589.0,-51.27,-159.12,2.83,1.29
B0:B2:1C:8F:6B:C4,2025:03:18 17:42:13:200,-223.12,-5.87,68.32,0.09,1.27
08:B6:1F:75:ED:80,2025:03:18 17:42:13:200,-137.09,10.66,30.66,2.81,-1.34
08:D1:F9:DC:8F:80,2025:03:18 17:42:13:200,-62.02,4.11,-11.19,0.35,-1.38
CC:7B:5C:AF:BD:F4,2025:03:18 17:42:13:300,-38.81,0.37,-3.37,-3.03,1.48
B0:B2:1C:8F:6B:C4,2025:03:18 17:42:13:300,-203.2,100.28,46.01,-1.14,1.07
08:B6:1F:75:ED:80,2025:03:18 17:42:13:300,575.05,-297.34,244.58,0.88,-0.98
08:D1:F9:DC:8F:80,2025:03:18 17:42:13:300,119.0,-30.33,16.87,1.06,-1.29
CC:7B:5C:AF:BD:F4,2025:03:18 17:42:13:400,-118.53,-16.69,48.24,0.33,1.16
B0:B2:1C:8F:6B:C4,2025:03:18 17:42:13:400,159.36,-30.86,-42.77,-0.63,1.25
08:B6:1F:75:ED:80,2025:03:18 17:42:13:400,-289.62,244.48,-260.66,0.75,-0.68
08:D1:F9:DC:8F:80,2025:03:18 17:42:13:400,276.45,100.62,-143.53,-2.53,-1.01
CC:7B:5C:AF:BD:F4,2025:03:18 17:42:13:500,-161.87,123.03,189.17,2.56,-0.62
B0:B2:1C:8F:6B:C4,2025:03:18 17:42:13:500,-468.3,198.58,-312.7,0.57,-0.9
08:B6:1F:75:ED:80,2025:03:18 17:42:13:500,7349.73,-11872.14,-3419.16,1.85,-0.54
08:D1:F9:DC:8F:80,2025:03:18 17:42:13:500,170.84,-50.31,39.82,0.9,-1.21
CC:7B:5C:AF:BD:F4,2025:03:18 17:42:13:600,-1142.84,-147.04,-238.95,2.59,1.33
B0:B2:1C:8F:6B:C4,2025:03:18 17:42:13:600,-1754.44,-115.39,-42.08,1.92,1.5
08:B6:1F:75:ED:80,2025:03:18 17:42:13:600,770.35,-422.33,-128.39,1.87,-1.05
08:D1:F9:DC:8F:80,2025:03:18 17:42:13:600,-806.72,-1205.32,1571.2,0.65,0.39
CC:7B:5C:AF:BD:F4,2025:03:18 17:42:13:700,-1724.58,-122.57,-930.2,3.01,1.07
B0:B2:1C:8F:6B:C4,2025:03:18 17:42:13:700,-1686.5,71.61,-58.42,-2.26,1.52
08:B6:1F:75:ED:80,2025:03:18 17:42:13:700,1888.33,-1037.28,-1446.57,2.52,-0.81
08:D1:F9:DC:8F:80,2025:03:18 17:42:13:700,2789.14,769.93,38.65,-1.52,-1.3
CC:7B:5C:AF:BD:F4,2025:03:18 17:42:13:800,157.31,79.45,-164.61,0.45,0.71
B0:B2:1C:8F:6B:C4,2025:03:18 17:42:13:800,77.34,11.21,-60.75,0.18,0.9
08:B6:1F:75:ED:80,2025:03:18 17:42:13:800,312.94,-69.54,575.66,-3.02,0.49
08:D1:F9:DC:8F:80,2025:03:18 17:42:13:800,-117.57,1263.59,86.22,-1.5,0.09
CC:7B:5C:AF:BD:F4,2025:03:18 17:42:13:900,-148.43,-485.48,-559.7,-0.71,-0.2
B0:B2:1C:8F:6B:C4,2025:03:18 17:42:13:900,-46.07,83.94,-374.9,0.22,-0.12
08:B6:1F:75:ED:80,2025:03:18 17:42:13:900,-128.81,38.18,1028.43,-0.04,0.12
08:D1:F9:DC:8F:80,2025:03:18 17:42:13:900,-127.71,665.57,-840.53,-2.47,0.12
CC:7B:5C:AF:BD:F4,2025:03:18 17:42:14:000,-349.77,-712.66,-179.26,-1.32,-0.44
B0:B2:1C:8F:6B:C4,2025:03:18 17:42:14:000,380.45,421.42,482.88,2.42,0.54
08:B6:1F:75:ED:80,2025:03:18 17:42:14:000,-38.63,523.68,-618.12,0.7,-0.05
08:D1:F9:DC:8F:80,2025:03:18 17:42:14:000,-16.8,-21.25,12.41,-2.1,-0.6
B0:B2:1C:8F:6B:C4,2025:03:18 17:42:14:100,-323.34,371.6,665.99,2.63,-0.4
CC:7B:5C:AF:BD:F4,2025:03:18 17:42:14:100,-426.56,581.43,-119.55,1.37,-0.62
08:B6:1F:75:ED:80,2025:03:18 17:42:14:100,7996.38,-13952.47,802.18,1.51,-0.52
08:D1:F9:DC:8F:80,2025:03:18 17:42:14:100,1099.57,23.37,-272.5,-3.06,-1.33
CC:7B:5C:AF:BD:F4,2025:03:18 17:42:14:200,-1093.49,-449.76,-625.43,2.52,0.96
B0:B2:1C:8F:6B:C4,2025:03:18 17:42:14:200,-967.23,-26.58,59.07,0.42,1.5
08:B6:1F:75:ED:80,2025:03:18 17:42:14:200,1695.81,-183.45,-5.67,1.6,-1.46
08:D1:F9:DC:8F:80,2025:03:18 17:42:14:200,1561.11,-1314.77,2025.58,0.58,-0.57
CC:7B:5C:AF:BD:F4,2025:03:18 17:42:14:300,-559.3,-194.14,-581.98,2.82,0.74
B0:B2:1C:8F:6B:C4,2025:03:18 17:42:14:300,-540.09,-112.71,0.71,1.56,1.37
08:B6:1F:75:ED:80,2025:03:18 17:42:14:300,-40.53,37.96,10.36,1.84,-0.8
08:D1:F9:DC:8F:80,2025:03:18 17:42:14:300,-2999.15,-5465.16,5358.18,0.8,0.37
CC:7B:5C:AF:BD:F4,2025:03:18 17:42:14:400,-295.62,28.57,117.67,-0.24,1.18
B0:B2:1C:8F:6B:C4,2025:03:18 17:42:14:400,10.46,-9.68,-50.74,-0.19,0.2
08:B6:1F:75:ED:80,2025:03:18 17:42:14:400,-2142.32,1353.12,572.58,-1.17,0.97
08:D1:F9:DC:8F:80,2025:03:18 17:42:14:400,-1426.35,1528.38,-391.11,-1.82,0.74
CC:7B:5C:AF:BD:F4,2025:03:18 17:42:14:500,-530.39,45.4,412.76,3.03,-0.91
B0:B2:1C:8F:6B:C4,2025:03:18 17:42:14:500,290.33,-85.63,-485.66,-0.17,0.53
08:B6:1F:75:ED:80,2025:03:18 17:42:14:500,123.85,-60.9,151.58,0.38,-0.65
08:D1:F9:DC:8F:80,2025:03:18 17:42:14:500,2156.12,-862.31,-568.29,2.15,-1.12
CC:7B:5C:AF:BD:F4,2025:03:18 17:42:14:600,-542.94,-105.85,-323.81,2.83,1.01
B0:B2:1C:8F:6B:C4,2025:03:18 17:42:14:600,-300.58,26.89,-80.44,-2.82,1.3
08:B6:1F:75:ED:80,2025:03:18 17:42:14:600,1562.99,530.27,-475.28,-2.3,-1.14
08:D1:F9:DC:8F:80,2025:03:18 17:42:14:600,1457.54,295.94,-143.78,-2.02,-1.35
CC:7B:5C:AF:BD:F4,2025:03:18 17:42:14:700,172.49,75.62,-97.41,0.66,0.95
B0:B2:1C:8F:6B:C4,2025:03:18 17:42:14:700,217.87,-155.22,-106.31,-0.97,0.86
08:B6:1F:75:ED:80,2025:03:18 17:42:14:700,-1875.46,846.86,-1688.64,-2.68,0.78
08:D1:F9:DC:8F:80,2025:03:18 17:42:14:700,1534.92,1225.41,-63.62,-1.62,-0.9
CC:7B:5C:AF:BD:F4,2025:03:18 17:42:14:800,-33.66,-31.93,-43.13,2.5,0.56
B0:B2:1C:8F:6B:C4,2025:03:18 17:42:14:800,-554.88,33.94,3.22,-1.48,1.51
08:B6:1F:75:ED:80,2025:03:18 17:42:14:800,-305.66,55.54,606.86,-0.09,0.46
08:D1:F9:DC:8F:80,2025:03:18 17:42:14:800,76.02,987.12,-723.81,-2.2,-0.06
CC:7B:5C:AF:BD:F4,2025:03:18 17:42:14:900,-380.67,-1726.56,-1742.96,2.36,0.15
B0:B2:1C:8F:6B:C4,2025:03:18 17:42:14:900,-540.91,-378.73,458.04,0.69,0.74
08:B6:1F:75:ED:80,2025:03:18 17:42:14:900,-26.09,-178.38,282.24,0.56,0.08
08:D1:F9:DC:8F:80,2025:03:18 17:42:14:900,1917.68,-464.25,1359.59,0.33,-0.93
CC:7B:5C:AF:BD:F4,2025:03:18 17:42:15:000,-659.33,-240.13,-113.0,2.01,1.19
B0:B2:1C:8F:6B:C4,2025:03:18 17:42:15:000,-414.15,269.6,11.58,-1.53,0.99
08:B6:1F:75:ED:80,2025:03:18 17:42:15:000,627.58,212.4,-90.97,-1.98,-1.22
08:D1:F9:DC:8F:80,2025:03:18 17:42:15:000,3395.92,955.98,525.63,-1.07,-1.26
CC:7B:5C:AF:BD:F4,2025:03:18 17:42:15:100,-1192.85,386.57,729.92,-0.49,0.97
B0:B2:1C:8F:6B:C4,2025:03:18 17:42:15:100,70.65,506.16,-47.45,1.48,0.14
08:B6:1F:75:ED:80,2025:03:18 17:42:15:100,-173.12,261.62,-88.5,1.24,-0.56

08:D1:F9:DC:8F:80,2025:03:18 17:42:20:900,1729.72,-356.18,718.26,0.46,-1.14
CC:7B:5C:AF:BD:F4,2025:03:18 17:42:21:000,-1952.72,-612.96,-981.57,2.58,1.04
B0:B2:1C:8F:6B:C4,2025:03:18 17:42:21:000,-1715.25,-76.55,-393.57,2.95,1.34
08:B6:1F:75:ED:80,2025:03:18 17:42:21:000,1115.85,-325.05,129.91,1.19,-1.27
08:D1:F9:DC:8F:80,2025:03:18 17:42:21:000,2608.65,3825.8,-27.14,-1.58,-0.6
CC:7B:5C:AF:BD:F4,2025:03:18 17:42:21:100,-881.65,-93.67,-69.67,2.21,1.44
B0:B2:1C:8F:6B:C4,2025:03:18 17:42:21:100,-852.65,191.83,176.28,-0.83,1.27
08:B6:1F:75:ED:80,2025:03:18 17:42:21:100,422.74,-113.34,-273.32,2.75,-0.96
08:D1:F9:DC:8F:80,2025:03:18 17:42:21:100,1616.57,-436.03,463.96,0.75,-1.2
CC:7B:5C:AF:BD:F4,2025:03:18 17:42:21:200,-97.64,-17.17,48.02,0.34,1.09
B0:B2:1C:8F:6B:C4,2025:03:18 17:42:21:200,-76.28,52.02,41.45,-0.9,0.85
08:B6:1F:75:ED:80,2025:03:18 17:42:21:200,159.98,-83.1,-77.04,2.32,-0.95
08:D1:F9:DC:8F:80,2025:03:18 17:42:21:200,2251.58,1143.01,-275.53,-1.81,-1.09
CC:7B:5C:AF:BD:F4,2025:03:18 17:42:21:300,439.44,713.45,-0.0,1.57,0.55
B0:B2:1C:8F:6B:C4,2025:03:18 17:42:21:300,674.62,-455.58,-13.14,-1.54,0.98
08:B6:1F:75:ED:80,2025:03:18 17:42:21:300,-1191.27,378.91,823.76,-0.43,0.92
08:D1:F9:DC:8F:80,2025:03:18 17:42:21:300,-195.65,688.88,-600.48,-2.29,0.21
CC:7B:5C:AF:BD:F4,2025:03:18 17:42:21:400,-12.72,-6.82,-7.9,2.43,0.88
B0:B2:1C:8F:6B:C4,2025:03:18 17:42:21:400,-219.94,2.54,25.93,-0.1,1.45
08:B6:1F:75:ED:80,2025:03:18 17:42:21:400,1702.39,-140.74,1154.9,0.12,-0.97
08:D1:F9:DC:8F:80,2025:03:18 17:42:21:400,1909.08,-2426.11,1883.23,0.91,-0.56
CC:7B:5C:AF:BD:F4,2025:03:18 17:42:21:500,-654.61,-15.02,-194.39,3.06,1.28
B0:B2:1C:8F:6B:C4,2025:03:18 17:42:21:500,-266.52,57.82,-141.49,-2.75,1.05
08:B6:1F:75:ED:80,2025:03:18 17:42:21:500,-263.71,78.16,-3.04,1.53,-1.28
08:D1:F9:DC:8F:80,2025:03:18 17:42:21:500,373.06,149.41,-191.61,-2.48,-0.99
CC:7B:5C:AF:BD:F4,2025:03:18 17:42:21:600,159.07,111.29,-302.97,0.35,0.46
B0:B2:1C:8F:6B:C4,2025:03:18 17:42:21:600,-506.34,-265.46,242.52,-2.31,-0.95
08:B6:1F:75:ED:80,2025:03:18 17:42:21:600,-1723.74,1635.68,-182.45,-1.68,0.81
08:D1:F9:DC:8F:80,2025:03:18 17:42:21:600,71.95,86.04,-141.77,-2.6,-0.41
CC:7B:5C:AF:BD:F4,2025:03:18 17:42:21:700,157.28,55.63,121.41,2.71,0.87
B0:B2:1C:8F:6B:C4,2025:03:18 17:42:21:700,-481.64,-23.78,179.0,0.13,1.21
08:B6:1F:75:ED:80,2025:03:18 17:42:21:700,29.34,-1.48,-5.33,2.87,-1.38
08:D1:F9:DC:8F:80,2025:03:18 17:42:21:700,365.19,1037.46,-737.22,-2.19,-0.28
CC:7B:5C:AF:BD:F4,2025:03:18 17:42:21:800,-362.0,-953.96,-1495.03,2.57,0.2
B0:B2:1C:8F:6B:C4,2025:03:18 17:42:21:800,-595.67,-86.99,86.99,0.79,1.37
08:B6:1F:75:ED:80,2025:03:18 17:42:21:800,23.71,-44.54,27.29,1.02,-0.43
08:D1:F9:DC:8F:80,2025:03:18 17:42:21:800,1522.44,-71.08,270.35,0.26,-1.39
CC:7B:5C:AF:BD:F4,2025:03:18 17:42:21:900,-1077.26,-718.78,-873.02,2.45,0.76
B0:B2:1C:8F:6B:C4,2025:03:18 17:42:21:900,-41.24,-18.76,30.29,0.55,0.86
08:B6:1F:75:ED:80,2025:03:18 17:42:21:900,360.08,107.64,-7.38,-1.64,-1.28
08:D1:F9:DC:8F:80,2025:03:18 17:42:21:900,1256.69,5213.87,42.14,-1.56,-0.24
