MAC,Timestamp,Lin_Acc_X,Lin_Acc_Y,Lin_Acc_Z,Roll,Pitch
B0:B2:1C:8F:6B:C4,2025:03:06 16:33:11:000,131.6,-55.0,16.7,1.28,-1.16
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:11:000,-231.76,-3.25,-106.73,3.11,1.14
08:B6:1F:75:ED:80,2025:03:06 16:33:11:000,-146.95,-36.97,27.63,0.93,1.27
08:D1:F9:DC:8F:80,2025:03:06 16:33:11:000,-51.86,180.57,-335.53,0.49,-0.14
B0:B2:1C:8F:6B:C4,2025:03:06 16:33:11:100,409.53,22.43,-330.52,-3.07,-0.89
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:11:100,-330.79,-13.21,-25.68,2.67,1.48
08:B6:1F:75:ED:80,2025:03:06 16:33:11:100,-120.48,34.68,-24.94,-2.19,1.23
08:D1:F9:DC:8F:80,2025:03:06 16:33:11:100,159.32,19.29,-14.57,-2.22,-1.42
B0:B2:1C:8F:6B:C4,2025:03:06 16:33:11:200,96.76,57.57,-139.29,-2.75,-0.57
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:11:200,-143.66,-22.43,71.2,0.31,1.09
08:B6:1F:75:ED:80,2025:03:06 16:33:11:200,-14.33,2.78,-0.17,-1.63,1.38
08:D1:F9:DC:8F:80,2025:03:06 16:33:11:200,583.62,89.31,207.88,-0.41,-1.2
B0:B2:1C:8F:6B:C4,2025:03:06 16:33:11:300,545.28,-2383.25,1057.12,1.15,-0.21
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:11:300,532.47,312.5,-151.89,1.12,0.99
08:B6:1F:75:ED:80,2025:03:06 16:33:11:300,294.64,182.27,-316.76,0.52,0.68
08:D1:F9:DC:8F:80,2025:03:06 16:33:11:300,219.12,727.11,-775.51,-2.39,-0.2
B0:B2:1C:8F:6B:C4,2025:03:06 16:33:11:400,2352.47,-175.26,-4000.6,3.1,-0.53
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:11:400,-68.85,-38.41,-93.73,2.75,0.6
08:B6:1F:75:ED:80,2025:03:06 16:33:11:400,-125.37,-32.72,61.31,0.49,1.06
08:D1:F9:DC:8F:80,2025:03:06 16:33:11:400,359.98,-263.08,301.21,0.72,-0.73
B0:B2:1C:8F:6B:C4,2025:03:06 16:33:11:500,2379.07,-387.17,832.53,0.44,-1.2
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:11:500,-1183.22,-191.84,-489.77,2.77,1.15
08:B6:1F:75:ED:80,2025:03:06 16:33:11:500,-1299.99,-94.55,-67.94,2.19,1.48
08:D1:F9:DC:8F:80,2025:03:06 16:33:11:500,487.07,229.18,-466.27,-2.68,-0.75
B0:B2:1C:8F:6B:C4,2025:03:06 16:33:11:600,2431.79,-27.93,668.1,0.04,-1.3
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:11:600,-110.13,-2.63,-41.38,3.08,1.21
08:B6:1F:75:ED:80,2025:03:06 16:33:11:600,53.82,-0.98,36.74,-3.12,0.97
08:D1:F9:DC:8F:80,2025:03:06 16:33:11:600,2430.73,1040.29,-414.22,-1.95,-1.14
B0:B2:1C:8F:6B:C4,2025:03:06 16:33:11:700,-1379.68,886.21,1289.77,-0.6,0.72
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:11:700,-361.84,-48.99,167.03,0.29,1.12
08:B6:1F:75:ED:80,2025:03:06 16:33:11:700,-156.56,-93.75,423.59,0.22,0.35
08:D1:F9:DC:8F:80,2025:03:06 16:33:11:700,285.21,1486.19,-1030.24,-2.18,-0.16
B0:B2:1C:8F:6B:C4,2025:03:06 16:33:11:800,1626.78,277.29,1411.11,-0.19,-0.85
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:11:800,-225.46,-51.01,-110.79,2.71,1.07
08:B6:1F:75:ED:80,2025:03:06 16:33:11:800,-656.48,-28.21,55.63,0.47,1.48
08:D1:F9:DC:8F:80,2025:03:06 16:33:11:800,2080.99,-3650.25,3899.73,0.75,-0.37
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:11:900,47.24,9.16,42.18,2.93,0.83
B0:B2:1C:8F:6B:C4,2025:03:06 16:33:11:900,1280.08,-13.67,-1027.17,3.13,-0.89
08:B6:1F:75:ED:80,2025:03:06 16:33:11:900,-270.31,145.85,-174.03,-2.44,0.87
08:D1:F9:DC:8F:80,2025:03:06 16:33:11:900,-51.5,5.05,-38.9,0.13,-0.92
B0:B2:1C:8F:6B:C4,2025:03:06 16:33:12:000,-311.17,409.86,154.42,1.93,-0.62
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:12:000,-559.13,-57.88,178.83,0.31,1.25
08:B6:1F:75:ED:80,2025:03:06 16:33:12:000,-237.51,83.97,35.7,-1.17,1.2
08:D1:F9:DC:8F:80,2025:03:06 16:33:12:000,1190.89,563.5,-162.55,-1.85,-1.11
B0:B2:1C:8F:6B:C4,2025:03:06 16:33:12:100,310.42,-2433.21,2672.3,0.74,-0.09
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:12:100,529.26,-7.95,-51.11,-0.15,1.47
08:B6:1F:75:ED:80,2025:03:06 16:33:12:100,30.45,1.02,-60.68,0.02,0.47
08:D1:F9:DC:8F:80,2025:03:06 16:33:12:100,-11.35,820.63,-681.28,-2.26,0.01
B0:B2:1C:8F:6B:C4,2025:03:06 16:33:12:200,540.94,-116.98,-2870.09,3.1,-0.19
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:12:200,-192.64,-111.59,-198.15,2.63,0.7
08:B6:1F:75:ED:80,2025:03:06 16:33:12:200,-343.09,-80.63,61.66,0.92,1.28
08:D1:F9:DC:8F:80,2025:03:06 16:33:12:200,1392.61,-679.86,948.83,0.62,-0.87
B0:B2:1C:8F:6B:C4,2025:03:06 16:33:12:300,1546.57,-278.62,-635.23,2.73,-1.15
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:12:300,-302.72,-68.57,-204.61,2.82,0.95
08:B6:1F:75:ED:80,2025:03:06 16:33:12:300,-454.06,44.43,-164.96,-2.88,1.21
08:D1:F9:DC:8F:80,2025:03:06 16:33:12:300,1080.27,-150.78,-231.98,2.57,-1.32
B0:B2:1C:8F:6B:C4,2025:03:06 16:33:12:400,218.04,-35.32,-130.46,2.88,-1.02
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:12:400,-616.32,-121.3,-151.92,2.47,1.27

08:D1:F9:DC:8F:80,2025:03:06 16:33:18:800,-90.75,-15.95,-14.61,-0.83,-1.34
B0:B2:1C:8F:6B:C4,2025:03:06 16:33:18:900,84.87,1.87,37.34,-0.05,-1.16
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:18:900,340.04,-33.22,7.27,-1.79,1.47
08:B6:1F:75:ED:80,2025:03:06 16:33:18:900,-23.34,8.6,-5.18,-2.11,1.16
08:D1:F9:DC:8F:80,2025:03:06 16:33:18:900,-83.37,-14.39,-7.71,-1.08,-1.38
B0:B2:1C:8F:6B:C4,2025:03:06 16:33:19:000,-476.71,149.04,-75.54,1.1,-1.23
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:19:000,-143.7,3.19,73.03,-0.04,1.1
08:B6:1F:75:ED:80,2025:03:06 16:33:19:000,140.17,-50.94,-8.96,-1.4,1.22
08:D1:F9:DC:8F:80,2025:03:06 16:33:19:000,48.92,29.06,5.95,-1.37,-1.03
B0:B2:1C:8F:6B:C4,2025:03:06 16:33:19:100,113.71,-93.02,89.35,0.81,-0.72
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:19:100,135.51,-30.26,-82.69,-0.35,0.99
08:B6:1F:75:ED:80,2025:03:06 16:33:19:100,191.1,-133.63,-347.0,-0.37,0.47
08:D1:F9:DC:8F:80,2025:03:06 16:33:19:100,2056.12,889.69,143.9,-1.41,-1.16
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:19:200,86.75,-6.77,-1.81,-1.31,1.49
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:19:200,86.75,-6.77,-1.81,-1.31,1.49
08:B6:1F:75:ED:80,2025:03:06 16:33:19:200,-361.21,4.65,105.55,-0.04,1.29
B0:B2:1C:8F:6B:C4,2025:03:06 16:33:19:200,1266.55,-1080.45,3254.71,0.32,-0.35
08:D1:F9:DC:8F:80,2025:03:06 16:33:19:200,-357.12,515.09,-671.15,-2.49,0.4
B0:B2:1C:8F:6B:C4,2025:03:06 16:33:19:300,514.66,-270.48,418.65,0.57,-0.8
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:19:300,-562.19,41.14,-170.1,-2.9,1.27
08:B6:1F:75:ED:80,2025:03:06 16:33:19:300,-294.97,-9.89,-46.94,2.93,1.41
08:D1:F9:DC:8F:80,2025:03:06 16:33:19:300,816.69,132.08,154.93,-0.71,-1.33
B0:B2:1C:8F:6B:C4,2025:03:06 16:33:19:400,29.12,-14.16,11.57,0.89,-1.01
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:19:400,117.71,-2.22,70.21,-3.11,1.03
08:B6:1F:75:ED:80,2025:03:06 16:33:19:400,115.79,26.89,-37.13,0.63,1.19
08:D1:F9:DC:8F:80,2025:03:06 16:33:19:400,625.07,-337.04,512.1,0.58,-0.8
B0:B2:1C:8F:6B:C4,2025:03:06 16:33:19:500,82.5,-37.37,16.87,1.15,-1.11
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:19:500,-2.11,0.27,-1.03,-2.89,1.1
08:B6:1F:75:ED:80,2025:03:06 16:33:19:500,-166.55,-7.3,-12.03,2.6,1.49
08:D1:F9:DC:8F:80,2025:03:06 16:33:19:500,894.85,-108.24,65.51,1.03,-1.43
B0:B2:1C:8F:6B:C4,2025:03:06 16:33:19:600,670.01,106.16,-364.59,-2.86,-1.06
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:19:600,-278.41,27.42,-26.99,-2.35,1.43
08:B6:1F:75:ED:80,2025:03:06 16:33:19:600,-182.05,49.8,-58.05,-2.43,1.17
08:D1:F9:DC:8F:80,2025:03:06 16:33:19:600,18.97,0.9,7.62,-0.12,-1.19
B0:B2:1C:8F:6B:C4,2025:03:06 16:33:19:700,-330.24,-137.55,83.0,-2.11,-1.12
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:19:700,22.85,-4.7,-12.79,-0.35,1.03
08:B6:1F:75:ED:80,2025:03:06 16:33:19:700,288.59,-204.37,65.13,-1.88,0.93
08:D1:F9:DC:8F:80,2025:03:06 16:33:19:700,1354.43,347.0,318.13,-0.83,-1.24
B0:B2:1C:8F:6B:C4,2025:03:06 16:33:19:800,1670.7,-634.07,3177.39,0.2,-0.48
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:19:800,120.17,405.01,698.75,2.62,0.15
08:B6:1F:75:ED:80,2025:03:06 16:33:19:800,-58.51,-24.4,73.36,0.32,0.65
08:D1:F9:DC:8F:80,2025:03:06 16:33:19:800,112.34,220.26,-173.84,-2.24,-0.38
B0:B2:1C:8F:6B:C4,2025:03:06 16:33:19:900,1056.4,-254.84,1394.27,0.18,-0.64
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:19:900,-1246.29,-213.04,-964.49,2.92,0.9
08:B6:1F:75:ED:80,2025:03:06 16:33:19:900,-1348.41,-76.58,-133.0,2.62,1.46
08:D1:F9:DC:8F:80,2025:03:06 16:33:19:900,578.79,855.83,760.3,-0.84,-0.47
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:20:000,-699.3,-45.56,157.17,0.28,1.34
B0:B2:1C:8F:6B:C4,2025:03:06 16:33:20:000,2752.01,-793.57,896.33,0.72,-1.16
08:B6:1F:75:ED:80,2025:03:06 16:33:20:000,93.1,-38.92,150.37,-2.89,0.54
08:D1:F9:DC:8F:80,2025:03:06 16:33:20:000,1388.79,857.51,171.5,-1.37,-1.01
B0:B2:1C:8F:6B:C4,2025:03:06 16:33:20:100,-145.75,-3306.64,1684.44,1.1,0.04
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:20:100,536.28,-33.52,366.83,-3.05,0.97
08:B6:1F:75:ED:80,2025:03:06 16:33:20:100,-288.59,-45.32,487.99,0.09,0.53
08:D1:F9:DC:8F:80,2025:03:06 16:33:20:100,431.65,-341.61,-78.26,1.8,-0.89
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:20:200,-572.05,-83.73,-280.94,2.85,1.1
08:B6:1F:75:ED:80,2025:03:06 16:33:20:200,112.31,-123.85,169.08,-2.51,0.49
08:D1:F9:DC:8F:80,2025:03:06 16:33:20:200,4467.45,40.75,-3413.84,-3.13,-0.92
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:20:300,337.38,2.04,-11.72,0.17,1.54
08:B6:1F:75:ED:80,2025:03:06 16:33:20:300,-165.02,57.07,-33.67,-2.1,1.19
08:D1:F9:DC:8F:80,2025:03:06 16:33:20:300,1354.54,-66.59,365.07,0.18,-1.3
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:20:400,-17.38,2.92,6.0,-0.45,1.2
08:B6:1F:75:ED:80,2025:03:06 16:33:20:400,-58.26,28.22,92.04,-0.3,0.54
08:D1:F9:DC:8F:80,2025:03:06 16:33:20:400,489.71,92.32,65.56,-0.95,-1.34
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:20:500,419.31,0.0,352.66,3.14,0.87
08:B6:1F:75:ED:80,2025:03:06 16:33:20:500,270.19,42.8,-127.53,0.32,1.11
08:D1:F9:DC:8F:80,2025:03:06 16:33:20:500,257.55,709.94,-545.48,-2.23,-0.28
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:20:600,-291.18,-62.19,-269.68,2.91,0.81
08:B6:1F:75:ED:80,2025:03:06 16:33:20:600,-408.72,-60.65,31.64,1.09,1.4
08:D1:F9:DC:8F:80,2025:03:06 16:33:20:600,1319.1,-241.53,704.12,0.33,-1.06
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:20:700,-139.21,-18.07,-85.56,2.93,1.01
08:B6:1F:75:ED:80,2025:03:06 16:33:20:700,-281.4,-47.94,-29.43,2.12,1.37
08:D1:F9:DC:8F:80,2025:03:06 16:33:20:700,335.29,1887.63,-304.93,-1.73,-0.17
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:20:800,-133.45,-15.97,-54.75,2.86,1.17
08:B6:1F:75:ED:80,2025:03:06 16:33:20:800,-324.17,-12.29,-30.72,2.76,1.47

08:D1:F9:DC:8F:80,2025:03:06 16:33:25:500,-188.43,-107.83,12.78,-1.69,-1.05
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:25:600,191.96,1.24,52.96,3.12,1.3
08:B6:1F:75:ED:80,2025:03:06 16:33:25:600,297.9,5.19,-48.42,0.11,1.41
08:D1:F9:DC:8F:80,2025:03:06 16:33:25:600,647.18,24.22,307.31,-0.08,-1.13
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:25:700,0.43,0.01,0.16,3.08,1.22
08:B6:1F:75:ED:80,2025:03:06 16:33:25:700,-17.85,-3.38,1.5,1.15,1.37
08:D1:F9:DC:8F:80,2025:03:06 16:33:25:700,153.69,20.91,65.75,-0.31,-1.15
B0:B2:1C:8F:6B:C4,2025:03:06 16:33:25:800,-27.92,11.04,-4.22,1.21,-1.17
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:25:800,-68.23,1.57,-14.55,-3.03,1.36
08:B6:1F:75:ED:80,2025:03:06 16:33:25:800,-169.46,-1.02,14.1,0.07,1.49
08:D1:F9:DC:8F:80,2025:03:06 16:33:25:800,-108.15,-128.65,41.0,-1.88,-0.68
B0:B2:1C:8F:6B:C4,2025:03:06 16:33:25:900,51.77,-27.24,18.62,0.97,-1.0
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:25:900,-68.97,5.02,-9.53,-2.66,1.42
08:B6:1F:75:ED:80,2025:03:06 16:33:25:900,-141.07,24.68,-2.13,-1.66,1.4
08:D1:F9:DC:8F:80,2025:03:06 16:33:25:900,-73.9,-6.3,-41.02,-0.15,-1.06
B0:B2:1C:8F:6B:C4,2025:03:06 16:33:26:000,457.69,206.52,-432.97,-2.7,-0.76
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:26:000,-382.51,1.94,-40.28,-3.09,1.47
08:B6:1F:75:ED:80,2025:03:06 16:33:26:000,-341.34,133.49,-166.79,-2.47,1.01
08:D1:F9:DC:8F:80,2025:03:06 16:33:26:000,17.97,-1.8,6.33,0.28,-1.22
B0:B2:1C:8F:6B:C4,2025:03:06 16:33:26:100,54.32,-5.02,-14.19,2.8,-1.3
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:26:100,8.25,-1.56,-2.91,-0.49,1.19
08:B6:1F:75:ED:80,2025:03:06 16:33:26:100,-50.74,18.56,-27.78,-2.55,0.99
08:D1:F9:DC:8F:80,2025:03:06 16:33:26:100,317.93,-18.86,86.87,0.21,-1.3
B0:B2:1C:8F:6B:C4,2025:03:06 16:33:26:200,73.75,75.39,-186.84,0.38,0.35
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:26:200,61.48,-2.95,-22.83,-0.13,1.21
08:B6:1F:75:ED:80,2025:03:06 16:33:26:200,193.11,-100.09,-109.43,-0.74,0.92
08:D1:F9:DC:8F:80,2025:03:06 16:33:26:200,272.1,105.07,-33.13,-1.88,-1.19
B0:B2:1C:8F:6B:C4,2025:03:06 16:33:26:300,625.26,1185.13,1663.27,-0.62,-0.3
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:26:300,476.29,-42.17,279.08,-2.99,1.04
08:B6:1F:75:ED:80,2025:03:06 16:33:26:300,153.32,32.31,-108.97,0.29,0.93
08:D1:F9:DC:8F:80,2025:03:06 16:33:26:300,303.66,603.65,-503.5,-2.27,-0.37
B0:B2:1C:8F:6B:C4,2025:03:06 16:33:26:400,150.53,-121.7,77.85,1.0,-0.81
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:26:400,-461.8,-165.52,-430.99,2.77,0.79
08:B6:1F:75:ED:80,2025:03:06 16:33:26:400,-745.51,-41.04,1.28,1.54,1.52
08:D1:F9:DC:8F:80,2025:03:06 16:33:26:400,1628.34,-1301.12,1174.18,0.84,-0.75
B0:B2:1C:8F:6B:C4,2025:03:06 16:33:26:500,2245.45,2.77,67.12,-0.04,-1.54
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:26:500,-661.52,-39.13,-133.92,2.86,1.36
08:B6:1F:75:ED:80,2025:03:06 16:33:26:500,-145.52,19.68,-59.03,-2.82,1.17
08:D1:F9:DC:8F:80,2025:03:06 16:33:26:500,-4.81,-76.4,-329.88,2.91,0.01
B0:B2:1C:8F:6B:C4,2025:03:06 16:33:26:600,470.0,998.41,340.31,-1.24,-0.42
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:26:600,263.52,-21.93,-2.16,-1.47,1.49
08:B6:1F:75:ED:80,2025:03:06 16:33:26:600,7.19,-423.13,134.12,-1.88,0.02
08:D1:F9:DC:8F:80,2025:03:06 16:33:26:600,1624.95,1045.53,-848.09,-2.25,-0.88
B0:B2:1C:8F:6B:C4,2025:03:06 16:33:26:700,-38.25,-1332.34,1853.18,0.62,0.02
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:26:700,344.85,-16.98,30.77,-2.64,1.47
08:B6:1F:75:ED:80,2025:03:06 16:33:26:700,-347.27,-12.7,234.17,0.05,0.98
08:D1:F9:DC:8F:80,2025:03:06 16:33:26:700,1096.95,593.34,-274.24,-2.0,-1.03
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:26:800,-678.29,-158.46,-303.53,2.66,1.1
08:B6:1F:75:ED:80,2025:03:06 16:33:26:800,-358.28,65.68,54.64,-0.88,1.34
08:D1:F9:DC:8F:80,2025:03:06 16:33:26:800,2293.36,2078.46,3352.27,-0.56,-0.53
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:26:900,248.13,28.17,43.11,2.56,1.37
08:B6:1F:75:ED:80,2025:03:06 16:33:26:900,-580.13,282.06,-475.58,-2.61,0.81
08:D1:F9:DC:8F:80,2025:03:06 16:33:26:900,1560.4,-319.22,512.62,0.56,-1.2
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:27:000,-217.91,-24.19,36.92,0.58,1.37
08:B6:1F:75:ED:80,2025:03:06 16:33:27:000,-313.8,143.58,-75.71,-2.06,1.09
08:D1:F9:DC:8F:80,2025:03:06 16:33:27:000,-149.65,-25.09,-8.6,-1.24,-1.4
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:27:100,81.21,3.73,-6.04,0.55,1.48
08:B6:1F:75:ED:80,2025:03:06 16:33:27:100,10.9,-6.37,-1.43,-1.35,1.03
08:D1:F9:DC:8F:80,2025:03:06 16:33:27:100,753.73,83.27,28.04,-1.25,-1.45
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:27:200,-40.91,-0.91,3.51,0.25,1.48
08:B6:1F:75:ED:80,2025:03:06 16:33:27:200,-29.16,13.49,5.65,-1.17,1.11
08:D1:F9:DC:8F:80,2025:03:06 16:33:27:200,-178.61,-59.25,-118.79,-0.46,-0.93
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:27:300,123.1,3.2,48.51,3.08,1.19
08:B6:1F:75:ED:80,2025:03:06 16:33:27:300,113.67,-6.86,-13.08,-0.48,1.44
08:D1:F9:DC:8F:80,2025:03:06 16:33:27:300,2.27,2.67,-1.03,-1.94,-0.67
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:27:400,32.93,1.1,31.55,3.11,0.81
08:B6:1F:75:ED:80,2025:03:06 16:33:27:400,66.31,3.32,-11.41,0.28,1.39
08:D1:F9:DC:8F:80,2025:03:06 16:33:27:400,876.07,-148.56,216.39,0.6,-1.28
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:27:500,-18.78,-4.37,-12.14,2.8,0.97

08:D1:F9:DC:8F:80,2025:03:06 16:33:33:100,663.52,192.7,127.09,-0.99,-1.24
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:33:200,445.89,-80.83,-104.3,-0.66,1.28
08:B6:1F:75:ED:80,2025:03:06 16:33:33:200,343.19,-56.24,-109.61,-0.47,1.23
08:D1:F9:DC:8F:80,2025:03:06 16:33:33:200,-254.89,617.46,-617.94,-2.36,0.28
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:33:300,-408.32,-58.55,-185.63,2.84,1.13
08:B6:1F:75:ED:80,2025:03:06 16:33:33:300,-283.13,-106.87,23.05,1.36,1.2
08:D1:F9:DC:8F:80,2025:03:06 16:33:33:300,992.21,-31.6,307.29,0.1,-1.27
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:33:400,26.75,-0.18,12.29,-3.13,1.14
08:B6:1F:75:ED:80,2025:03:06 16:33:33:400,79.93,22.18,-13.02,1.04,1.26
08:D1:F9:DC:8F:80,2025:03:06 16:33:33:400,964.07,240.59,867.38,-0.27,-0.82
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:33:500,-165.76,32.84,-83.6,-2.77,1.07
08:B6:1F:75:ED:80,2025:03:06 16:33:33:500,-240.7,-20.04,-5.45,1.84,1.48
08:D1:F9:DC:8F:80,2025:03:06 16:33:33:500,1220.98,-122.93,255.88,0.45,-1.34
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:33:600,-280.5,38.84,2.65,-1.5,1.43
08:B6:1F:75:ED:80,2025:03:06 16:33:33:600,-135.16,31.5,-36.52,-2.43,1.23
08:D1:F9:DC:8F:80,2025:03:06 16:33:33:600,-233.99,-34.08,-70.79,-0.45,-1.25
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:33:700,-240.43,5.82,104.73,-0.06,1.16
08:B6:1F:75:ED:80,2025:03:06 16:33:33:700,-249.71,31.03,-60.01,-2.66,1.31
08:D1:F9:DC:8F:80,2025:03:06 16:33:33:700,33.92,1.94,9.14,-0.21,-1.3
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:33:800,46.12,-3.47,-16.82,-0.2,1.21
08:B6:1F:75:ED:80,2025:03:06 16:33:33:800,194.05,-36.57,-26.37,-0.95,1.34
08:D1:F9:DC:8F:80,2025:03:06 16:33:33:800,2114.76,697.77,-315.66,-2.0,-1.22
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:33:900,164.77,-20.62,-60.8,-0.33,1.2
08:B6:1F:75:ED:80,2025:03:06 16:33:33:900,95.47,-2.21,-28.32,-0.08,1.28
08:D1:F9:DC:8F:80,2025:03:06 16:33:33:900,-113.28,265.95,-85.71,-1.88,0.39
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:34:000,-183.77,-25.79,-49.97,2.67,1.27
08:B6:1F:75:ED:80,2025:03:06 16:33:34:000,-437.27,-117.07,284.66,0.39,0.96
08:D1:F9:DC:8F:80,2025:03:06 16:33:34:000,112.68,80.72,-16.41,-1.77,-0.94
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:34:100,37.57,-1.6,31.53,-3.09,0.87
08:B6:1F:75:ED:80,2025:03:06 16:33:34:100,-74.72,-27.06,17.06,1.01,1.17
08:D1:F9:DC:8F:80,2025:03:06 16:33:34:100,1056.29,-472.57,354.84,0.93,-1.06
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:34:200,-112.96,-9.85,-62.33,2.98,1.06
08:B6:1F:75:ED:80,2025:03:06 16:33:34:200,-115.17,-28.74,21.42,0.93,1.27
08:D1:F9:DC:8F:80,2025:03:06 16:33:34:200,493.96,121.08,-127.62,-2.38,-1.23
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:34:300,-331.57,-50.5,-129.3,2.77,1.17
08:B6:1F:75:ED:80,2025:03:06 16:33:34:300,-634.56,45.01,-216.21,-2.94,1.24
08:D1:F9:DC:8F:80,2025:03:06 16:33:34:300,105.09,24.7,16.04,-0.99,-1.3
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:34:400,-27.78,-2.48,29.02,0.09,0.76
08:B6:1F:75:ED:80,2025:03:06 16:33:34:400,516.79,-307.46,474.27,-2.57,0.74
08:D1:F9:DC:8F:80,2025:03:06 16:33:34:400,1516.98,664.42,-190.01,-1.85,-1.14
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:34:500,447.81,11.92,103.87,3.03,1.34
08:B6:1F:75:ED:80,2025:03:06 16:33:34:500,-91.09,10.93,236.62,-0.05,0.37
08:D1:F9:DC:8F:80,2025:03:06 16:33:34:500,38.9,28.2,-10.74,-1.93,-0.91
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:34:600,-963.57,-222.73,-508.64,2.73,1.05
08:B6:1F:75:ED:80,2025:03:06 16:33:34:600,-1418.62,-217.25,-131.06,2.11,1.39
08:D1:F9:DC:8F:80,2025:03:06 16:33:34:600,3719.94,1030.82,5148.88,-0.2,-0.62
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:34:700,-203.77,12.08,-82.05,-3.0,1.18
08:B6:1F:75:ED:80,2025:03:06 16:33:34:700,-28.73,14.76,-17.78,-2.45,0.89
08:D1:F9:DC:8F:80,2025:03:06 16:33:34:700,811.7,-347.7,1208.56,0.28,-0.57
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:34:800,-176.93,-5.54,171.39,0.03,0.8
08:B6:1F:75:ED:80,2025:03:06 16:33:34:800,-170.42,49.16,286.64,-0.17,0.53
08:D1:F9:DC:8F:80,2025:03:06 16:33:34:800,-1572.64,2594.86,-2082.18,-2.25,0.44
CC:7B:5C:AF:BD:F4,2025:03:06 16:33:34:900,451.05,-15.31,297.96,-3.09,0.99
08:B6:1F:75:ED:80,2025:03:06 16:33:34:900,169.42,72.57,-101.92,0.62,0.93
08:D1:F9:DC:8F:80,2025:03:06 16:33:34:900,1525.24,-280.35,703.08,0.38,-1.11
