MAC,Timestamp,Lin_Acc_X,Lin_Acc_Y,Lin_Acc_Z,Roll,Pitch
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:26:000,513.73,-345.97,365.64,0.76,-0.8
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:26:000,-258.11,-163.97,-529.88,2.84,0.44
08:D1:F9:DC:8F:80,2025:03:06 17:58:26:000,1891.41,-1715.67,979.02,1.05,-0.76
08:B6:1F:75:ED:80,2025:03:06 17:58:26:100,-264.53,-77.75,30.84,1.19,1.26
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:26:100,16.96,-12.7,5.35,1.17,-0.89
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:26:100,-237.56,-38.63,-94.73,2.75,1.16
08:D1:F9:DC:8F:80,2025:03:06 17:58:26:100,215.75,29.3,36.53,-0.68,-1.36

08:B6:1F:75:ED:80,2025:03:06 17:58:30:800,-79.43,43.65,31.23,-0.95,0.98
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:30:800,241.06,-240.78,189.98,0.9,-0.67
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:30:800,-352.32,58.63,143.1,-0.39,1.16
08:D1:F9:DC:8F:80,2025:03:06 17:58:30:800,17.09,-1.64,2.86,0.52,-1.38
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:30:900,-229.68,36.73,200.03,2.96,-0.85
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:30:900,-87.02,0.48,-0.08,-1.74,1.57
08:D1:F9:DC:8F:80,2025:03:06 17:58:30:900,-26.45,0.39,-5.15,0.08,-1.38
08:B6:1F:75:ED:80,2025:03:06 17:58:30:900,50.02,-26.07,9.28,-1.91,1.07
08:B6:1F:75:ED:80,2025:03:06 17:58:31:000,-33.95,14.62,-19.09,-2.49,0.95
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:31:000,-202.99,-4.59,7.91,-2.62,-1.53
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:31:000,-34.39,0.73,2.27,-0.31,1.5
08:D1:F9:DC:8F:80,2025:03:06 17:58:31:000,-17.07,-0.4,-2.26,-0.18,-1.44
08:B6:1F:75:ED:80,2025:03:06 17:58:31:100,-97.02,22.8,-11.58,-2.04,1.31
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:31:100,727.52,147.57,-332.36,-2.72,-1.11
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:31:100,-98.72,2.53,-10.3,-2.9,1.46
08:D1:F9:DC:8F:80,2025:03:06 17:58:31:100,-16.16,-0.08,-1.42,-0.06,-1.48
08:B6:1F:75:ED:80,2025:03:06 17:58:31:200,-361.48,-11.16,16.21,0.6,1.52
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:31:200,94.25,490.73,-79.91,1.41,0.19
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:31:200,-179.69,0.99,-82.74,-3.13,1.14
08:D1:F9:DC:8F:80,2025:03:06 17:58:31:200,196.96,15.68,7.92,-1.1,-1.48
08:B6:1F:75:ED:80,2025:03:06 17:58:31:300,-89.18,-15.36,3.32,1.36,1.4
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:31:300,-26.47,20.2,-13.66,0.98,-0.83
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:31:300,36.05,12.24,41.87,2.86,0.69
08:D1:F9:DC:8F:80,2025:03:06 17:58:31:300,1129.17,-666.48,627.38,0.82,-0.89
08:B6:1F:75:ED:80,2025:03:06 17:58:31:400,-87.85,-17.48,30.9,0.51,1.19
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:31:400,-1.51,0.68,0.11,1.74,-1.14
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:31:400,23.17,4.42,11.14,2.76,1.09
08:D1:F9:DC:8F:80,2025:03:06 17:58:31:400,185.36,183.69,-33.11,-1.75,-0.78
08:B6:1F:75:ED:80,2025:03:06 17:58:31:500,-104.08,-12.14,2.75,1.35,1.45
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:31:500,8.24,-3.39,-0.96,1.85,-1.17
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:31:500,17.08,4.14,10.32,2.76,0.99
08:D1:F9:DC:8F:80,2025:03:06 17:58:31:500,132.86,588.27,-22.96,-1.61,-0.22
08:B6:1F:75:ED:80,2025:03:06 17:58:31:600,236.09,-39.82,-18.65,-1.13,1.39
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:31:600,539.68,-628.46,571.28,0.83,-0.57
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:31:600,-6.8,0.54,-1.23,-2.73,1.38
08:D1:F9:DC:8F:80,2025:03:06 17:58:31:600,308.36,-5.23,-44.42,3.02,-1.43
08:B6:1F:75:ED:80,2025:03:06 17:58:31:700,65.28,-40.46,-30.12,-0.93,0.91
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:31:700,40.91,-70.51,-60.03,2.28,-0.42
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:31:700,-333.86,19.41,100.42,-0.19,1.27
08:D1:F9:DC:8F:80,2025:03:06 17:58:31:700,-83.5,9.76,-6.26,1.0,-1.43
08:B6:1F:75:ED:80,2025:03:06 17:58:31:800,-23.67,11.46,-1.03,-1.66,1.12
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:31:800,-390.45,337.11,-18.14,1.52,-0.86
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:31:800,-64.51,3.52,-0.42,-1.69,1.52
08:D1:F9:DC:8F:80,2025:03:06 17:58:31:800,-24.62,1.59,-4.37,0.35,-1.38
08:B6:1F:75:ED:80,2025:03:06 17:58:31:900,-158.1,52.06,-45.0,-2.28,1.16
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:31:900,130.54,-104.55,-22.67,1.78,-0.88
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:31:900,44.81,-3.49,-3.59,-0.77,1.46
08:D1:F9:DC:8F:80,2025:03:06 17:58:31:900,-41.38,2.12,-2.12,0.79,-1.5
08:B6:1F:75:ED:80,2025:03:06 17:58:32:000,-318.06,36.91,-76.79,-2.69,1.31
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:32:000,555.71,-72.26,-195.54,2.79,-1.21
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:32:000,-126.91,-7.72,-15.21,2.67,1.44
08:D1:F9:DC:8F:80,2025:03:06 17:58:32:000,172.96,3.81,48.92,-0.08,-1.29
08:B6:1F:75:ED:80,2025:03:06 17:58:32:100,-97.43,-9.47,-5.8,2.12,1.46
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:32:100,537.53,-182.54,-180.3,2.35,-1.13
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:32:100,-88.35,-24.23,-108.36,2.92,0.67
08:D1:F9:DC:8F:80,2025:03:06 17:58:32:100,1017.94,-611.54,345.58,1.06,-0.97
08:B6:1F:75:ED:80,2025:03:06 17:58:32:200,-50.22,-12.66,13.62,0.75,1.22
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:32:200,43.15,-22.22,-3.39,1.72,-1.09
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:32:200,-107.98,-25.78,-49.28,2.66,1.1
08:D1:F9:DC:8F:80,2025:03:06 17:58:32:200,317.33,5.88,66.36,-0.09,-1.36
08:B6:1F:75:ED:80,2025:03:06 17:58:32:300,-9.35,-1.41,-0.13,1.66,1.42
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:32:300,-11.14,4.83,0.69,1.71,-1.16
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:32:300,-35.0,-8.06,-20.44,2.77,1.01
08:D1:F9:DC:8F:80,2025:03:06 17:58:32:300,139.06,326.79,-141.0,-1.98,-0.37
08:B6:1F:75:ED:80,2025:03:06 17:58:32:400,27.63,-2.6,1.23,-2.01,1.47
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:32:400,132.84,-54.45,-13.61,1.82,-1.17
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:32:400,85.97,14.87,30.56,2.69,1.19
08:D1:F9:DC:8F:80,2025:03:06 17:58:32:400,1127.72,-232.64,581.32,0.38,-1.06
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:32:500,270.19,-307.95,324.77,0.76,-0.54
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:32:500,193.32,-4.51,-52.09,-0.09,1.31
08:D1:F9:DC:8F:80,2025:03:06 17:58:32:500,3.49,-0.16,0.8,0.2,-1.34
08:B6:1F:75:ED:80,2025:03:06 17:58:32:500,281.56,-164.65,-30.2,-1.39,1.03
08:B6:1F:75:ED:80,2025:03:06 17:58:32:600,-98.81,28.76,4.58,-1.41,1.28
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:32:600,80.73,-98.42,124.57,0.67,-0.47
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:32:600,-311.21,12.02,57.24,-0.21,1.39
08:D1:F9:DC:8F:80,2025:03:06 17:58:32:600,42.45,-5.06,12.08,0.4,-1.27
08:B6:1F:75:ED:80,2025:03:06 17:58:32:700,1.58,-0.46,0.17,-1.92,1.27

08:B6:1F:75:ED:80,2025:03:06 17:58:39:100,-24.09,-4.49,2.26,1.11,1.37
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:39:100,-33.54,14.63,-3.86,1.31,-1.15
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:39:100,-214.39,-73.07,-326.42,2.92,0.57
08:D1:F9:DC:8F:80,2025:03:06 17:58:39:100,417.94,-68.11,46.6,0.97,-1.38
08:B6:1F:75:ED:80,2025:03:06 17:58:39:200,-23.09,-2.29,20.68,0.11,0.84
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:39:200,10.38,-4.43,0.16,1.54,-1.17
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:39:200,149.63,36.03,41.53,2.43,1.22
08:D1:F9:DC:8F:80,2025:03:06 17:58:39:200,144.53,68.22,-54.78,-2.25,-1.03
08:B6:1F:75:ED:80,2025:03:06 17:58:39:300,-312.21,-54.62,-48.31,2.29,1.34
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:39:300,64.94,-25.16,-8.19,1.89,-1.18
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:39:300,-221.53,-15.1,-80.85,2.96,1.22
08:D1:F9:DC:8F:80,2025:03:06 17:58:39:300,6.27,6.28,1.68,-1.31,-0.77
08:B6:1F:75:ED:80,2025:03:06 17:58:39:400,167.83,-80.6,-6.87,-1.49,1.12
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:39:400,223.34,-178.19,145.41,0.89,-0.77
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:39:400,37.09,-4.21,-8.27,-0.47,1.33
08:D1:F9:DC:8F:80,2025:03:06 17:58:39:400,-154.99,12.85,41.43,2.84,-1.3
08:B6:1F:75:ED:80,2025:03:06 17:58:39:500,55.7,-22.05,-0.83,-1.53,1.19
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:39:500,354.46,-359.5,249.28,0.96,-0.68
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:39:500,-14.46,1.93,1.94,-0.78,1.38
08:D1:F9:DC:8F:80,2025:03:06 17:58:39:500,122.74,-12.89,10.03,0.91,-1.44
08:B6:1F:75:ED:80,2025:03:06 17:58:39:600,-29.25,11.71,1.19,-1.47,1.19
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:39:600,-323.25,192.93,261.47,2.51,-0.78
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:39:600,-11.21,0.9,-0.01,-1.58,1.49
08:D1:F9:DC:8F:80,2025:03:06 17:58:39:600,-6.61,0.57,-1.15,0.46,-1.38
08:B6:1F:75:ED:80,2025:03:06 17:58:39:700,-23.73,10.11,-2.63,-1.83,1.16
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:39:700,477.85,-410.97,5.03,1.56,-0.86
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:39:700,-37.98,0.33,1.65,-0.2,1.53
08:D1:F9:DC:8F:80,2025:03:06 17:58:39:700,-17.6,1.64,-0.83,1.1,-1.47
08:B6:1F:75:ED:80,2025:03:06 17:58:39:800,-261.06,40.95,-29.19,-2.19,1.38
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:39:800,497.14,-61.14,-180.3,2.81,-1.21
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:39:800,-191.76,-8.22,-7.9,2.34,1.51
08:D1:F9:DC:8F:80,2025:03:06 17:58:39:800,118.4,-4.1,23.94,0.17,-1.37
08:B6:1F:75:ED:80,2025:03:06 17:58:39:900,13.87,1.24,-2.54,0.45,1.37
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:39:900,156.34,42.16,-10.05,-1.8,-1.3
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:39:900,5.15,0.25,3.3,3.07,1.0
08:D1:F9:DC:8F:80,2025:03:06 17:58:39:900,464.49,148.53,147.85,-0.79,-1.15
08:B6:1F:75:ED:80,2025:03:06 17:58:40:000,97.81,29.34,0.57,1.59,1.28
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:40:000,498.81,-148.34,-27.41,1.75,-1.28
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:40:000,-100.96,-16.19,-73.15,2.92,0.93
08:D1:F9:DC:8F:80,2025:03:06 17:58:40:000,398.75,-28.87,70.45,0.39,-1.38
08:B6:1F:75:ED:80,2025:03:06 17:58:40:100,47.68,8.14,-2.24,1.3,1.4
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:40:100,54.95,-21.05,-8.59,1.96,-1.18
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:40:100,-28.05,-8.97,-16.91,2.65,0.97
08:D1:F9:DC:8F:80,2025:03:06 17:58:40:100,141.71,136.21,-37.34,-1.84,-0.79
08:B6:1F:75:ED:80,2025:03:06 17:58:40:200,85.09,-9.37,-3.65,-1.2,1.45
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:40:200,643.19,-630.6,467.41,0.93,-0.69
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:40:200,255.16,28.56,93.2,2.84,1.21
08:D1:F9:DC:8F:80,2025:03:06 17:58:40:200,3427.77,620.75,519.5,-0.87,-1.34
08:B6:1F:75:ED:80,2025:03:06 17:58:40:300,-213.12,75.99,29.73,-1.2,1.21
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:40:300,-184.84,361.49,-193.83,1.08,-0.42
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:40:300,-302.99,25.54,127.45,-0.2,1.17
08:D1:F9:DC:8F:80,2025:03:06 17:58:40:300,292.49,-20.75,34.88,0.54,-1.43
08:B6:1F:75:ED:80,2025:03:06 17:58:40:400,-109.92,32.44,11.78,-1.22,1.27
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:40:400,-387.91,125.84,-28.35,1.35,-1.25
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:40:400,-231.5,7.54,17.91,-0.4,1.49
08:D1:F9:DC:8F:80,2025:03:06 17:58:40:400,-114.2,14.67,-19.3,0.65,-1.36
08:B6:1F:75:ED:80,2025:03:06 17:58:40:500,-333.24,104.82,-48.76,-2.01,1.24
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:40:500,207.71,617.58,-369.6,-2.11,-0.28
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:40:500,85.73,35.2,21.22,2.11,1.12
08:D1:F9:DC:8F:80,2025:03:06 17:58:40:500,288.68,-131.57,11.81,1.48,-1.14
08:B6:1F:75:ED:80,2025:03:06 17:58:40:600,51.88,14.81,32.17,2.71,0.97
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:40:600,2275.2,-94.37,1497.54,0.06,-0.99
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:40:600,-225.6,-55.63,-208.01,2.88,0.81
08:D1:F9:DC:8F:80,2025:03:06 17:58:40:600,1052.2,-958.49,314.95,1.25,-0.81
08:B6:1F:75:ED:80,2025:03:06 17:58:40:700,450.17,-320.63,-101.32,-1.26,0.93
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:40:700,1.75,-294.29,723.67,0.39,-0.0
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:40:700,44.11,-4.79,-10.97,-0.41,1.31
08:D1:F9:DC:8F:80,2025:03:06 17:58:40:700,5036.58,1076.69,435.7,-1.19,-1.34
08:B6:1F:75:ED:80,2025:03:06 17:58:40:800,-463.2,80.33,220.83,-0.35,1.1
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:40:800,285.28,43.04,-388.31,-3.03,-0.63
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:40:800,-217.16,-43.8,42.33,0.8,1.3
08:D1:F9:DC:8F:80,2025:03:06 17:58:40:800,346.39,-132.64,70.16,1.08,-1.16
08:B6:1F:75:ED:80,2025:03:06 17:58:40:900,-701.89,-69.98,44.31,1.01,1.45
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:40:900,217.43,-0.32,-421.34,3.14,-0.48
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:40:900,-347.83,-71.75,-120.85,2.61,1.19
08:D1:F9:DC:8F:80,2025:03:06 17:58:40:900,237.87,115.69,-4.81,-1.61,-1.12
08:B6:1F:75:ED:80,2025:03:06 17:58:41:000,-21.44,-5.47,3.42,1.01,1.28
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:41:000,-26.37,19.64,8.17,1.97,-0.89
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:41:000,-152.14,-53.52,-182.92,2.86,0.67

08:B6:1F:75:ED:80,2025:03:06 17:58:49:100,238.97,6.36,-130.14,0.05,1.07
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:49:100,-26.22,6.67,-2.43,1.22,-1.31
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:49:100,242.56,54.83,303.2,2.96,0.67
08:D1:F9:DC:8F:80,2025:03:06 17:58:49:100,873.04,-521.57,263.86,1.1,-0.98
08:B6:1F:75:ED:80,2025:03:06 17:58:49:200,133.85,23.75,-57.91,0.39,1.13
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:49:200,-76.25,57.88,-12.07,1.37,-0.91
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:49:200,-133.65,-16.48,-67.09,2.9,1.09
08:D1:F9:DC:8F:80,2025:03:06 17:58:49:200,126.89,347.8,74.0,-1.36,-0.34
08:B6:1F:75:ED:80,2025:03:06 17:58:49:300,-822.71,-29.48,-105.22,2.87,1.44
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:49:300,98.29,-64.75,18.74,1.29,-0.97
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:49:300,-726.12,32.01,-34.96,-2.4,1.51
08:D1:F9:DC:8F:80,2025:03:06 17:58:49:300,367.63,12.91,1.88,-1.43,-1.54
08:B6:1F:75:ED:80,2025:03:06 17:58:49:400,176.67,-39.04,22.98,-2.1,1.32
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:49:400,10.73,-5.52,1.99,1.22,-1.07
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:49:400,290.06,-6.16,25.06,-2.9,1.48
08:D1:F9:DC:8F:80,2025:03:06 17:58:49:400,-77.32,12.24,-13.02,0.75,-1.34
08:B6:1F:75:ED:80,2025:03:06 17:58:49:500,502.74,-90.93,12.54,-1.71,1.39
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:49:500,1.7,-0.9,0.6,0.99,-1.01
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:49:500,271.49,30.74,129.03,2.91,1.12
08:D1:F9:DC:8F:80,2025:03:06 17:58:49:500,51.96,-5.46,7.27,0.64,-1.4
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:49:600,544.74,-45.6,1509.74,0.03,-0.35
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:49:600,-388.36,66.69,86.53,-0.66,1.3
08:D1:F9:DC:8F:80,2025:03:06 17:58:49:600,26.62,-4.42,4.45,0.78,-1.34
08:B6:1F:75:ED:80,2025:03:06 17:58:49:600,-122.52,70.82,-26.04,-1.92,1.02
08:B6:1F:75:ED:80,2025:03:06 17:58:49:700,-100.1,40.8,-8.9,-1.79,1.18
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:49:700,-20.06,21.06,-40.54,0.48,-0.41
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:49:700,-282.64,43.68,174.7,-0.24,1.0
08:D1:F9:DC:8F:80,2025:03:06 17:58:49:700,-124.69,47.5,-21.41,1.15,-1.17
08:B6:1F:75:ED:80,2025:03:06 17:58:49:800,-393.65,124.47,-158.2,-2.47,1.1
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:49:800,-287.41,132.42,90.24,2.17,-1.06
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:49:800,-466.55,16.02,181.55,-0.09,1.2
08:D1:F9:DC:8F:80,2025:03:06 17:58:49:800,70.51,-10.86,14.52,0.64,-1.32
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:49:900,818.16,-301.22,-364.38,2.45,-1.05
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:49:900,112.22,6.63,24.58,2.88,1.35
08:D1:F9:DC:8F:80,2025:03:06 17:58:49:900,331.28,-199.66,-40.88,1.77,-1.02
08:B6:1F:75:ED:80,2025:03:06 17:58:49:900,-437.71,83.89,-306.43,-2.87,0.94
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:50:000,172.12,-41.55,236.95,0.17,-0.62
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:50:000,-219.11,-183.96,-524.22,2.8,0.38
08:D1:F9:DC:8F:80,2025:03:06 17:58:50:000,1480.37,-1544.33,1207.46,0.91,-0.65
08:B6:1F:75:ED:80,2025:03:06 17:58:50:000,188.38,11.25,95.13,3.02,1.1
08:B6:1F:75:ED:80,2025:03:06 17:58:50:100,118.63,-17.92,-47.39,-0.36,1.17
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:50:100,193.4,-65.81,-57.23,2.29,-1.15
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:50:100,179.11,-50.55,4.57,-1.66,1.29
08:D1:F9:DC:8F:80,2025:03:06 17:58:50:100,6316.25,-7446.26,-1107.32,1.72,-0.7
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:50:200,115.4,-64.07,69.91,0.74,-0.88
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:50:200,-973.4,-51.41,808.56,0.06,0.88
08:D1:F9:DC:8F:80,2025:03:06 17:58:50:200,589.7,43.18,46.16,-0.75,-1.46
08:B6:1F:75:ED:80,2025:03:06 17:58:50:200,8.5,-23.38,-0.77,-1.54,0.35
08:B6:1F:75:ED:80,2025:03:06 17:58:50:300,10.16,-7.37,6.01,-2.26,0.82
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:50:300,-653.45,505.84,-1020.76,-2.68,0.52
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:50:300,-17.65,-0.8,-1.01,2.47,1.5
08:D1:F9:DC:8F:80,2025:03:06 17:58:50:300,632.63,-52.03,142.69,0.35,-1.34
08:B6:1F:75:ED:80,2025:03:06 17:58:50:400,-211.42,-55.7,-30.75,2.08,1.28
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:50:400,4845.96,1432.34,4891.48,-0.28,-0.76
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:50:400,-222.48,-146.09,-427.88,2.81,0.46
08:D1:F9:DC:8F:80,2025:03:06 17:58:50:400,1539.75,-551.42,690.87,0.67,-1.05
08:B6:1F:75:ED:80,2025:03:06 17:58:50:500,-431.86,-15.71,-28.71,2.64,1.5
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:50:500,15.23,-10.16,-0.32,1.6,-0.98
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:50:500,-54.16,-7.94,-17.62,2.72,1.23
08:D1:F9:DC:8F:80,2025:03:06 17:58:50:500,145.33,71.25,-28.08,-1.95,-1.09
08:B6:1F:75:ED:80,2025:03:06 17:58:50:600,-94.47,-0.43,7.88,0.05,1.49
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:50:600,-93.21,53.61,-6.64,1.45,-1.05
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:50:600,-96.31,-18.38,-87.82,2.94,0.82
08:D1:F9:DC:8F:80,2025:03:06 17:58:50:600,483.28,719.12,-13.93,-1.59,-0.59
08:B6:1F:75:ED:80,2025:03:06 17:58:50:700,37.22,-6.09,-2.2,-1.22,1.4
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:50:700,53.07,-28.24,-3.92,1.71,-1.08
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:50:700,-18.08,-0.93,-2.68,2.81,1.42
08:D1:F9:DC:8F:80,2025:03:06 17:58:50:700,1425.96,-322.45,244.23,0.92,-1.29
08:B6:1F:75:ED:80,2025:03:06 17:58:50:800,278.23,-163.78,24.9,-1.72,1.03
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:50:800,547.13,-500.86,1153.83,0.41,-0.41
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:50:800,-39.34,2.86,-4.24,-2.55,1.44
08:D1:F9:DC:8F:80,2025:03:06 17:58:50:800,854.83,-39.7,50.77,0.66,-1.5
08:B6:1F:75:ED:80,2025:03:06 17:58:50:900,123.08,-47.05,0.61,-1.58,1.21
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:50:900,17.06,-15.87,34.25,0.43,-0.42
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:50:900,-159.88,34.05,58.92,-0.52,1.17
08:D1:F9:DC:8F:80,2025:03:06 17:58:50:900,20.73,0.16,2.41,-0.07,-1.45
08:B6:1F:75:ED:80,2025:03:06 17:58:51:000,-52.84,20.73,-17.37,-2.27,1.1
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:51:000,-364.35,364.35,351.1,2.34,-0.62
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:51:000,-221.79,6.9,5.45,-0.9,1.53
08:D1:F9:DC:8F:80,2025:03:06 17:58:51:000,-57.18,-1.99,-11.98,-0.16,-1.36

CC:7B:5C:AF:BD:F4,2025:03:06 17:58:57:200,-192.07,21.12,17.55,-0.88,1.43
08:D1:F9:DC:8F:80,2025:03:06 17:58:57:200,-68.53,3.14,-11.36,0.27,-1.4
08:B6:1F:75:ED:80,2025:03:06 17:58:57:200,-185.66,24.13,4.73,-1.38,1.44
08:B6:1F:75:ED:80,2025:03:06 17:58:57:300,-351.49,-23.97,-6.51,1.84,1.5
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:57:300,815.58,-200.9,-157.13,2.23,-1.27
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:57:300,-230.74,8.54,-68.31,-3.02,1.28
08:D1:F9:DC:8F:80,2025:03:06 17:58:57:300,157.62,13.62,32.11,-0.4,-1.35
08:B6:1F:75:ED:80,2025:03:06 17:58:57:400,3.65,0.41,-0.52,0.67,1.39
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:57:400,95.41,-46.17,6.24,1.44,-1.12
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:57:400,-22.72,0.1,-11.56,-3.13,1.1
08:D1:F9:DC:8F:80,2025:03:06 17:58:57:400,1106.83,-940.87,454.44,1.12,-0.81
08:B6:1F:75:ED:80,2025:03:06 17:58:57:500,-33.98,-10.65,5.74,1.08,1.23
B0:B2:1C:8F:6B:C4,2025:03:06 17:58:57:500,-13.49,6.93,0.08,1.58,-1.1
CC:7B:5C:AF:BD:F4,2025:03:06 17:58:57:500,1.03,0.17,0.55,2.84,1.06
