MAC,Timestamp,Lin_Acc_X,Lin_Acc_Y,Lin_Acc_Z,Roll,Pitch
08:B6:1F:75:ED:80,2025:03:18 15:23:17:800,147.02,-34.81,15.56,1.15,-1.32
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:17:900,-404.06,135.01,-191.68,-2.53,1.05
08:D1:F9:DC:8F:80,2025:03:18 15:23:17:900,191.4,367.12,-181.5,1.11,0.44
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:17:900,-522.55,28.86,4.12,-1.43,1.52
08:B6:1F:75:ED:80,2025:03:18 15:23:17:900,268.21,4.23,12.49,-0.33,-1.52
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:18:000,-156.28,28.92,28.64,-0.79,1.32
08:D1:F9:DC:8F:80,2025:03:18 15:23:18:000,-5.75,0.18,-1.25,0.14,-1.35
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:18:000,-53.57,21.48,11.1,-1.09,1.15
08:B6:1F:75:ED:80,2025:03:18 15:23:18:000,-385.45,-135.78,-105.12,-0.91,-1.15
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:18:100,-34.1,10.0,2.1,-1.36,1.28
08:D1:F9:DC:8F:80,2025:03:18 15:23:18:100,12.93,1.87,3.27,-0.52,-1.29
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:18:100,163.2,-61.09,-9.3,-1.42,1.21
08:B6:1F:75:ED:80,2025:03:18 15:23:18:100,40.7,9.75,-12.42,-2.48,-1.2

CC:7B:5C:AF:BD:F4,2025:03:18 15:23:26:000,-149.07,41.42,-136.75,-2.85,0.81
08:D1:F9:DC:8F:80,2025:03:18 15:23:26:000,-11.38,-4.68,0.7,-1.72,-1.18
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:26:000,-323.4,-83.55,-24.59,1.86,1.31
08:B6:1F:75:ED:80,2025:03:18 15:23:26:000,-31.9,1.4,8.44,2.98,-1.31
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:26:100,109.94,-23.1,90.55,-2.89,0.87
08:D1:F9:DC:8F:80,2025:03:18 15:23:26:100,-100.53,-32.49,-0.71,-1.55,-1.26
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:26:100,-69.57,-14.7,13.01,0.85,1.3
08:B6:1F:75:ED:80,2025:03:18 15:23:26:100,-2.0,-0.2,0.09,-2.01,-1.46
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:26:200,119.36,-34.87,101.93,-2.81,0.84
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:26:200,76.7,25.78,-15.63,1.03,1.2
08:D1:F9:DC:8F:80,2025:03:18 15:23:26:200,-262.26,-119.66,37.29,-1.87,-1.12
08:B6:1F:75:ED:80,2025:03:18 15:23:26:200,42.51,3.53,3.36,-0.81,-1.46
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:26:300,86.14,-37.28,80.63,-2.71,0.77
08:D1:F9:DC:8F:80,2025:03:18 15:23:26:300,-14.68,-6.7,-1.33,-1.37,-1.14
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:26:300,56.32,24.03,5.3,1.79,1.16
08:B6:1F:75:ED:80,2025:03:18 15:23:26:300,12.74,-3.6,1.37,1.21,-1.28
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:26:400,73.06,-41.4,84.56,-2.69,0.66
08:D1:F9:DC:8F:80,2025:03:18 15:23:26:400,181.38,50.88,40.22,-0.9,-1.23
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:26:400,-28.7,-13.36,3.43,1.32,1.12
08:B6:1F:75:ED:80,2025:03:18 15:23:26:400,21.42,-10.44,1.28,1.45,-1.11
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:26:500,-16.55,8.42,-20.13,-2.75,0.65
08:D1:F9:DC:8F:80,2025:03:18 15:23:26:500,87.14,-14.45,43.8,0.32,-1.08
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:26:500,-423.34,-202.05,53.56,1.31,1.11
08:B6:1F:75:ED:80,2025:03:18 15:23:26:500,247.39,-115.43,9.87,1.49,-1.13
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:26:600,-194.33,133.22,-194.8,-2.54,0.69
08:D1:F9:DC:8F:80,2025:03:18 15:23:26:600,3340.1,693.7,-70.37,-1.67,-1.36
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:26:600,-588.35,-127.82,20.3,1.41,1.35
08:B6:1F:75:ED:80,2025:03:18 15:23:26:600,777.26,-65.83,-57.49,2.29,-1.46
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:26:700,-1112.17,573.05,86.24,-1.42,1.09
08:D1:F9:DC:8F:80,2025:03:18 15:23:26:700,52.31,-15.53,6.62,1.17,-1.26
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:26:700,-247.98,665.95,614.13,-0.83,0.27
08:B6:1F:75:ED:80,2025:03:18 15:23:26:700,-79.75,21.24,55.75,2.78,-0.93
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:26:800,-154.63,67.6,27.45,-1.19,1.13
08:D1:F9:DC:8F:80,2025:03:18 15:23:26:800,-6.21,-0.09,-0.87,-0.1,-1.43
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:26:800,-545.96,213.17,-394.05,-2.65,0.88
08:B6:1F:75:ED:80,2025:03:18 15:23:26:800,-369.11,204.82,-41.99,1.37,-1.06
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:26:900,-76.96,34.82,0.86,-1.55,1.15
08:D1:F9:DC:8F:80,2025:03:18 15:23:26:900,9.54,0.17,1.75,-0.1,-1.39
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:26:900,147.14,-168.68,-53.83,-1.26,0.69
08:B6:1F:75:ED:80,2025:03:18 15:23:26:900,257.47,-140.14,302.2,0.43,-0.66
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:27:000,120.11,-74.28,14.39,-1.76,1.01
08:D1:F9:DC:8F:80,2025:03:18 15:23:27:000,-17.82,-2.95,-5.57,-0.49,-1.23
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:27:000,267.49,-147.92,27.9,-1.76,1.06
08:B6:1F:75:ED:80,2025:03:18 15:23:27:000,364.8,-192.94,32.79,1.4,-1.08
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:27:100,60.99,-28.01,2.74,-1.67,1.14
08:D1:F9:DC:8F:80,2025:03:18 15:23:27:100,47.81,12.24,13.95,-0.72,-1.2
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:27:100,147.34,-38.09,-6.29,-1.41,1.31
08:B6:1F:75:ED:80,2025:03:18 15:23:27:100,-21.9,12.69,-7.9,1.01,-0.97
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:27:200,105.44,-30.82,7.8,-1.82,1.28
08:D1:F9:DC:8F:80,2025:03:18 15:23:27:200,83.15,24.89,23.07,-0.82,-1.18
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:27:200,67.86,-7.47,-23.5,-0.31,1.22
08:B6:1F:75:ED:80,2025:03:18 15:23:27:200,1126.48,-1001.98,-63.75,1.63,-0.84
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:27:300,13.37,-1.69,5.88,-2.86,1.14
08:D1:F9:DC:8F:80,2025:03:18 15:23:27:300,250.3,78.29,56.92,-0.94,-1.2
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:27:300,12.01,0.26,-2.67,0.1,1.35
08:B6:1F:75:ED:80,2025:03:18 15:23:27:300,87.05,15.94,16.52,-0.77,-1.31
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:27:400,-159.44,33.04,-173.27,-2.95,0.73
08:D1:F9:DC:8F:80,2025:03:18 15:23:27:400,-15.61,-2.46,-4.9,-0.47,-1.23
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:27:400,-188.74,-48.87,-21.48,1.98,1.3
08:B6:1F:75:ED:80,2025:03:18 15:23:27:400,-5.36,-0.45,0.6,-2.5,-1.43
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:27:500,-60.06,18.07,-64.43,-2.87,0.73
08:D1:F9:DC:8F:80,2025:03:18 15:23:27:500,-92.21,-13.37,-40.9,-0.32,-1.13
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:27:500,-202.43,-46.52,13.44,1.29,1.34
08:B6:1F:75:ED:80,2025:03:18 15:23:27:500,-18.11,2.35,3.49,2.55,-1.34
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:27:600,111.95,-5.02,82.95,-3.08,0.93
08:D1:F9:DC:8F:80,2025:03:18 15:23:27:600,-170.0,-96.89,33.95,-1.91,-1.03
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:27:600,-117.98,-19.84,21.9,0.74,1.33
08:B6:1F:75:ED:80,2025:03:18 15:23:27:600,0.93,-0.05,-0.05,2.28,-1.49
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:27:700,9.77,-1.26,12.5,-3.04,0.66
08:D1:F9:DC:8F:80,2025:03:18 15:23:27:700,-51.48,-25.95,-6.97,-1.31,-1.09
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:27:700,16.72,4.53,-3.53,0.91,1.24
08:B6:1F:75:ED:80,2025:03:18 15:23:27:700,43.39,-4.51,0.25,1.52,-1.47
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:27:800,10.33,-2.81,13.17,-2.93,0.65
08:D1:F9:DC:8F:80,2025:03:18 15:23:27:800,123.31,51.32,18.29,-1.23,-1.15
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:27:800,114.98,43.44,-24.8,1.05,1.16
08:B6:1F:75:ED:80,2025:03:18 15:23:27:800,-12.9,4.9,-0.0,1.57,-1.21
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:27:900,22.45,-6.37,21.37,-2.85,0.79
08:D1:F9:DC:8F:80,2025:03:18 15:23:27:900,138.25,58.08,20.11,-1.24,-1.15
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:27:900,-40.59,-18.79,11.38,1.03,1.07
08:B6:1F:75:ED:80,2025:03:18 15:23:27:900,53.65,-26.29,2.26,1.49,-1.11

08:B6:1F:75:ED:80,2025:03:18 15:23:35:100,-5.65,0.38,0.37,2.33,-1.48
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:35:200,109.7,-12.37,80.85,-2.99,0.93
08:D1:F9:DC:8F:80,2025:03:18 15:23:35:200,-137.04,-158.81,-5.84,-1.53,-0.71
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:35:200,54.01,11.46,-1.17,1.47,1.36
08:B6:1F:75:ED:80,2025:03:18 15:23:35:200,11.18,-3.24,0.69,1.36,-1.28
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:35:300,8.82,-2.81,7.77,-2.79,0.82
08:D1:F9:DC:8F:80,2025:03:18 15:23:35:300,-4.09,-3.11,-1.14,-1.22,-0.89
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:35:300,42.67,11.12,-15.99,0.61,1.14
08:B6:1F:75:ED:80,2025:03:18 15:23:35:300,-34.18,12.52,-8.18,0.99,-1.16
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:35:400,-17.98,7.68,-10.04,-2.49,0.96
08:D1:F9:DC:8F:80,2025:03:18 15:23:35:400,107.28,47.72,14.6,-1.27,-1.14
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:35:400,-216.96,-66.46,65.13,0.8,1.17
08:B6:1F:75:ED:80,2025:03:18 15:23:35:400,116.47,-78.02,26.34,1.25,-0.96
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:35:500,50.14,-24.03,40.95,-2.61,0.81
08:D1:F9:DC:8F:80,2025:03:18 15:23:35:500,280.05,-174.09,160.14,0.83,-0.87
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:35:500,-584.75,-232.82,39.45,1.4,1.19
08:B6:1F:75:ED:80,2025:03:18 15:23:35:500,505.88,-167.93,-42.16,1.82,-1.24
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:35:600,-172.14,97.68,-113.28,-2.43,0.86
08:D1:F9:DC:8F:80,2025:03:18 15:23:35:600,3547.75,1508.67,-3.97,-1.57,-1.17
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:35:600,-518.03,-36.17,79.91,0.43,1.4
08:B6:1F:75:ED:80,2025:03:18 15:23:35:600,444.66,-104.74,3.45,1.54,-1.34
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:35:700,-1516.63,555.6,-94.56,-1.74,1.22
08:D1:F9:DC:8F:80,2025:03:18 15:23:35:700,-86.09,16.6,-11.84,0.95,-1.34
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:35:700,-442.95,676.82,556.91,-0.88,0.47
08:B6:1F:75:ED:80,2025:03:18 15:23:35:700,646.15,-474.43,-700.82,2.55,-0.65
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:35:800,-580.8,346.03,148.06,-1.17,1.0
08:D1:F9:DC:8F:80,2025:03:18 15:23:35:800,0.12,-0.01,0.04,0.23,-1.24
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:35:800,-714.9,290.01,-841.78,-2.81,0.68
08:B6:1F:75:ED:80,2025:03:18 15:23:35:800,-56.79,24.09,-21.85,0.83,-1.05
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:35:900,66.21,-32.56,-24.63,-0.92,1.02
08:D1:F9:DC:8F:80,2025:03:18 15:23:35:900,-53.81,-10.26,-14.22,-0.63,-1.26
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:35:900,207.69,-230.31,59.54,-1.82,0.72
08:B6:1F:75:ED:80,2025:03:18 15:23:35:900,-77.31,103.08,-174.57,0.53,-0.36
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:36:000,326.51,-204.15,-47.55,-1.34,1.0
08:D1:F9:DC:8F:80,2025:03:18 15:23:36:000,-4.87,-1.46,-1.25,-0.86,-1.19
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:36:000,385.28,-156.57,51.95,-1.89,1.17
08:B6:1F:75:ED:80,2025:03:18 15:23:36:000,164.73,-83.94,24.52,1.29,-1.08
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:36:100,202.58,-88.93,2.84,-1.6,1.16
08:D1:F9:DC:8F:80,2025:03:18 15:23:36:100,64.59,25.06,17.33,-0.97,-1.13
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:36:100,103.73,-19.02,-17.23,-0.83,1.33
08:B6:1F:75:ED:80,2025:03:18 15:23:36:100,2453.07,-1947.89,235.14,1.45,-0.9
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:36:200,-14.97,5.97,-3.02,-2.04,1.15
08:D1:F9:DC:8F:80,2025:03:18 15:23:36:200,53.28,16.86,11.83,-0.96,-1.2
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:36:200,-91.38,7.35,27.9,-0.26,1.27
08:B6:1F:75:ED:80,2025:03:18 15:23:36:200,214.33,24.47,-27.33,-2.41,-1.4
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:36:300,32.2,-13.36,16.78,-2.47,0.98
08:D1:F9:DC:8F:80,2025:03:18 15:23:36:300,-63.82,-8.76,-8.69,-0.79,-1.38
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:36:300,171.79,3.11,1.66,2.06,1.55
08:B6:1F:75:ED:80,2025:03:18 15:23:36:300,1.74,0.48,-0.45,-2.33,-1.21
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:36:400,-21.27,5.76,-13.4,-2.74,0.97
08:D1:F9:DC:8F:80,2025:03:18 15:23:36:400,-3.18,-0.45,-0.57,-0.67,-1.35
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:36:400,-158.41,-22.71,-24.38,2.39,1.36
08:B6:1F:75:ED:80,2025:03:18 15:23:36:400,26.96,0.62,5.57,-0.11,-1.37
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:36:500,22.05,-5.41,11.32,-2.7,1.05
08:D1:F9:DC:8F:80,2025:03:18 15:23:36:500,241.8,58.64,42.11,-0.95,-1.28
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:36:500,-79.37,-2.97,10.53,0.27,1.43
08:B6:1F:75:ED:80,2025:03:18 15:23:36:500,-25.77,1.27,0.16,1.7,-1.52
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:36:600,-55.79,15.46,-31.54,-2.69,1.01
08:D1:F9:DC:8F:80,2025:03:18 15:23:36:600,131.11,2.83,49.28,-0.06,-1.21
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:36:600,20.18,3.66,-5.26,0.61,1.26
08:B6:1F:75:ED:80,2025:03:18 15:23:36:600,74.77,-1.22,-19.59,3.08,-1.31
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:36:700,-65.93,12.88,-31.99,-2.76,1.09
08:D1:F9:DC:8F:80,2025:03:18 15:23:36:700,-51.75,-25.08,-0.98,-1.53,-1.12
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:36:700,-30.29,-6.69,3.39,1.1,1.33
08:B6:1F:75:ED:80,2025:03:18 15:23:36:700,-11.29,-0.4,1.62,-2.9,-1.42
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:36:800,79.59,-4.72,72.93,-3.08,0.83
08:D1:F9:DC:8F:80,2025:03:18 15:23:36:800,-106.94,-43.35,-4.83,-1.46,-1.18
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:36:800,57.44,14.49,-7.75,1.08,1.29
08:B6:1F:75:ED:80,2025:03:18 15:23:36:800,21.79,-0.09,-1.3,3.08,-1.51
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:36:900,33.35,-3.37,33.25,-3.04,0.78
08:D1:F9:DC:8F:80,2025:03:18 15:23:36:900,-157.78,-76.54,-11.51,-1.42,-1.11
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:36:900,68.19,13.91,-14.14,0.78,1.29
08:B6:1F:75:ED:80,2025:03:18 15:23:36:900,8.76,-1.21,0.24,1.38,-1.43
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:37:000,73.36,-0.46,41.9,-3.13,1.05
08:D1:F9:DC:8F:80,2025:03:18 15:23:37:000,-139.84,-96.57,-8.41,-1.48,-0.96
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:37:000,-7.09,-1.72,0.04,1.55,1.33
08:B6:1F:75:ED:80,2025:03:18 15:23:37:000,63.63,-17.67,3.22,1.39,-1.3
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:37:100,-155.52,20.74,-193.41,-3.03,0.67
08:D1:F9:DC:8F:80,2025:03:18 15:23:37:100,-71.2,-26.59,-17.78,-0.98,-1.15

CC:7B:5C:AF:BD:F4,2025:03:18 15:23:43:500,9.47,-3.8,7.31,-2.66,0.85
08:D1:F9:DC:8F:80,2025:03:18 15:23:43:500,-89.23,-11.1,-7.14,-1.0,-1.42
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:43:500,43.35,8.59,-4.27,1.11,1.35
08:B6:1F:75:ED:80,2025:03:18 15:23:43:500,118.01,6.94,-49.8,-3.0,-1.17
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:43:600,-29.53,10.07,-23.21,-2.73,0.86
08:D1:F9:DC:8F:80,2025:03:18 15:23:43:600,179.73,9.46,4.73,-1.11,-1.51
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:43:600,-146.05,-31.18,-0.0,1.57,1.36
08:B6:1F:75:ED:80,2025:03:18 15:23:43:600,-10.32,1.32,0.76,2.09,-1.42
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:43:700,34.55,-11.25,25.57,-2.73,0.89
08:D1:F9:DC:8F:80,2025:03:18 15:23:43:700,-49.36,-12.61,9.23,-2.2,-1.26
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:43:700,-83.8,-20.11,12.58,1.01,1.29
08:B6:1F:75:ED:80,2025:03:18 15:23:43:700,49.77,1.09,2.75,-0.38,-1.51
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:43:800,98.45,-33.77,60.3,-2.63,0.96
08:D1:F9:DC:8F:80,2025:03:18 15:23:43:800,-209.61,-93.76,-11.94,-1.44,-1.15
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:43:800,183.89,40.18,-60.64,0.59,1.19
08:B6:1F:75:ED:80,2025:03:18 15:23:43:800,-54.23,7.91,-4.48,1.06,-1.4
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:43:900,-127.3,67.62,-101.66,-2.55,0.81
08:D1:F9:DC:8F:80,2025:03:18 15:23:43:900,-58.12,-1.49,-17.31,-0.09,-1.28
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:43:900,-308.59,-125.9,39.71,1.27,1.17
08:B6:1F:75:ED:80,2025:03:18 15:23:43:900,39.43,-15.98,-2.21,1.71,-1.18
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:44:000,-275.58,174.31,-125.87,-2.2,0.91
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:44:000,-450.29,-50.31,-35.94,2.19,1.43
08:D1:F9:DC:8F:80,2025:03:18 15:23:44:000,124.83,-203.99,-81.87,-1.19,0.52
08:B6:1F:75:ED:80,2025:03:18 15:23:44:000,487.17,-52.61,-95.57,2.64,-1.35
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:44:100,-636.26,203.94,22.44,-1.46,1.26
08:D1:F9:DC:8F:80,2025:03:18 15:23:44:100,665.7,-136.07,423.79,0.31,-0.98
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:44:100,-207.32,13.43,77.7,-0.17,1.21
08:B6:1F:75:ED:80,2025:03:18 15:23:44:100,65.06,-15.57,-41.04,2.78,-0.98
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:44:200,445.62,-266.36,204.51,-2.23,0.93
08:D1:F9:DC:8F:80,2025:03:18 15:23:44:200,841.08,487.33,118.25,-1.33,-1.03
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:44:200,483.25,-141.7,-323.66,-0.41,0.94
08:B6:1F:75:ED:80,2025:03:18 15:23:44:200,-88.0,15.87,49.99,2.83,-1.03
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:44:300,291.54,-43.01,640.44,-3.07,0.43
08:D1:F9:DC:8F:80,2025:03:18 15:23:44:300,-7.37,502.5,-34.84,-1.64,0.01
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:44:300,347.85,15.64,-163.91,0.1,1.13
08:B6:1F:75:ED:80,2025:03:18 15:23:44:300,95.81,-576.26,2140.29,0.26,-0.04
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:44:400,-329.99,293.83,-427.04,-2.54,0.57
08:D1:F9:DC:8F:80,2025:03:18 15:23:44:400,162.11,-573.2,215.63,1.21,-0.26
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:44:400,-1093.0,-110.56,-171.64,2.57,1.39
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:44:400,-1093.0,-110.56,-171.64,2.57,1.39
08:B6:1F:75:ED:80,2025:03:18 15:23:44:400,753.52,-179.73,461.88,0.37,-0.99
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:44:500,-944.12,412.61,75.2,-1.39,1.15
08:D1:F9:DC:8F:80,2025:03:18 15:23:44:500,1544.17,170.63,141.99,-0.88,-1.43
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:44:500,-610.66,106.07,73.79,-0.96,1.36
08:B6:1F:75:ED:80,2025:03:18 15:23:44:500,142.68,4.57,-109.03,-3.1,-0.92
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:44:600,419.33,-227.77,101.97,-1.99,1.03
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:44:600,267.6,-123.62,-288.67,-0.4,0.71
08:D1:F9:DC:8F:80,2025:03:18 15:23:44:600,719.44,326.62,-0.88,-1.57,-1.14
08:B6:1F:75:ED:80,2025:03:18 15:23:44:600,-345.8,66.65,-87.73,0.65,-1.26
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:44:700,212.37,-77.64,657.67,-3.02,0.31
08:D1:F9:DC:8F:80,2025:03:18 15:23:44:700,-216.19,743.33,-206.85,-1.84,0.27
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:44:700,494.88,25.58,-19.68,0.92,1.51
08:B6:1F:75:ED:80,2025:03:18 15:23:44:700,803.36,2567.16,1255.15,-1.12,-0.27
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:44:800,-484.02,320.22,-497.88,-2.57,0.69
08:D1:F9:DC:8F:80,2025:03:18 15:23:44:800,559.42,-852.62,351.84,1.18,-0.55
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:44:800,-1800.08,-263.71,174.51,0.99,1.4
08:B6:1F:75:ED:80,2025:03:18 15:23:44:800,405.95,-125.3,63.4,1.1,-1.24
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:44:900,-933.56,348.34,72.47,-1.37,1.21
08:D1:F9:DC:8F:80,2025:03:18 15:23:44:900,-36.61,-39.87,-22.28,2.08,0.68
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:44:900,-148.25,48.63,43.19,-0.84,1.16
08:B6:1F:75:ED:80,2025:03:18 15:23:44:900,440.66,233.71,-440.26,-2.65,-0.72
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:45:000,388.05,-122.91,-33.83,-1.3,1.25
08:D1:F9:DC:8F:80,2025:03:18 15:23:45:000,962.74,441.49,-42.19,-1.67,-1.14
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:45:000,267.81,-113.44,-300.11,-0.36,0.7
08:B6:1F:75:ED:80,2025:03:18 15:23:45:000,-213.3,-24.73,-138.76,-0.18,-0.99
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:45:100,338.82,-25.23,546.07,-3.1,0.55
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:45:100,421.49,-29.73,57.24,-2.66,1.42
08:D1:F9:DC:8F:80,2025:03:18 15:23:45:100,-214.16,458.51,-191.34,-1.97,0.41
08:B6:1F:75:ED:80,2025:03:18 15:23:45:100,572.92,12287.87,12944.12,-0.76,-0.03
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:45:200,-438.4,280.69,-413.25,-2.54,0.72
08:D1:F9:DC:8F:80,2025:03:18 15:23:45:200,389.49,-257.88,182.72,0.95,-0.89
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:45:200,-1633.69,-275.4,145.51,1.08,1.38
08:B6:1F:75:ED:80,2025:03:18 15:23:45:200,162.22,-31.88,57.5,0.51,-1.19
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:45:300,-632.4,302.69,-122.24,-1.95,1.09
08:D1:F9:DC:8F:80,2025:03:18 15:23:45:300,-204.35,-647.76,-354.9,2.07,0.27
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:45:300,-32.49,10.72,7.87,-0.94,1.18
08:B6:1F:75:ED:80,2025:03:18 15:23:45:300,704.18,123.94,-271.27,-2.71,-1.17
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:45:400,-147.35,59.46,9.61,-1.41,1.18

CC:7B:5C:AF:BD:F4,2025:03:18 15:23:51:400,-11.65,2.51,-0.59,-1.8,1.35
08:D1:F9:DC:8F:80,2025:03:18 15:23:51:400,-10.87,-2.58,-3.44,-0.64,-1.19
B0:B2:1C:8F:6B:C4,2025:03:18 15:23:51:400,-11.38,2.57,3.2,-0.68,1.22
08:B6:1F:75:ED:80,2025:03:18 15:23:51:400,-225.46,20.88,-38.77,0.49,-1.38
CC:7B:5C:AF:BD:F4,2025:03:18 15:23:51:500,-48.01,9.18,-5.06,-2.07,1.36
08:D1:F9:DC:8F:80,2025:03:18 15:23:51:500,-20.06,-2.71,-5.93,-0.43,-1.26
